Data,Hora,Produto,Preco
2026-02-25,14:51:00,Drone-Apple-CWQ434,265.51
2026-06-14,14:31:20,PlacaGrafica-Corsair-NJI791,847.45
2026-08-08,14:39:54,Headphones-Nokia-JGX940,111.79
2026-06-05,11:37:55,Rato-Acer-NIM801,583.93
2026-04-10,00:33:36,Monitor-HP-USX952,792.55
2026-04-22,02:34:48,Headphones-Microsoft-IAZ361,408.25
2026-01-09,08:08:24,Consola-Samsung-AIB939,111.79
2026-12-30,04:19:24,Projetor-Corsair-EFG561,331.39
2026-07-22,06:59:55,DiscoSSD-Sony-KXN891,23.95
2026-12-13,22:11:41,MemoriaRAM-Logitech-WWJ980,474.13
2026-03-26,23:00:00,Camera-Motorola-RTQ489,364.33
2026-03-13,00:15:36,Laptop-Alienware-BKP753,34.93
2026-02-06,18:14:16,Consola-Corsair-ZHC211,133.75
2026-02-08,19:49:45,Carregador-Gigabyte-BON458,364.33
2026-03-02,04:07:14,Impressora-MSI-WIF969,56.89
2026-06-14,11:45:24,Smartwatch-Logitech-AVI206,331.39
2026-02-15,19:09:50,Processador-Asus-IQZ560,12.97
2026-08-07,18:39:58,PlacaGrafica-Asus-VUR282,122.77
2026-03-04,04:23:06,Drone-Alienware-GNT834,122.77
2026-12-16,11:03:25,Microfone-Logitech-DTC432,254.53
2026-08-12,02:15:58,Motherboard-Xiaomi-LRJ173,419.23
2026-09-24,06:26:40,PlacaGrafica-Nokia-ETD578,309.43
2026-02-15,16:28:01,Router-Xiaomi-AUE690,1.99
2026-06-28,03:37:28,Consola-Nvidia-OFD126,34.93
2026-03-27,04:34:00,Router-Microsoft-ISO601,1.99
2026-03-06,10:28:20,Router-Razer-PYT023,56.89
2026-05-23,04:19:24,Microfone-Apple-ZWG560,364.33
2026-05-23,09:14:08,Teclado-Apple-IAI524,397.27
2026-02-05,17:58:10,Router-Xiaomi-TWJ805,155.71
2026-03-21,13:49:00,Processador-Samsung-RII237,561.97
2026-03-20,15:49:14,TV-Google-FCJ206,45.91
2026-01-06,00:26:40,Projetor-Xiaomi-JQK374,298.45
2026-07-12,22:52:00,DiscoSSD-Apple-HDH889,56.89
2026-12-24,04:42:55,Rato-Acer-TEN623,221.59
2026-11-10,22:06:35,Motherboard-Nokia-TDK598,67.87
2026-12-20,13:44:50,TV-Samsung-HDU649,243.55
2026-08-16,11:26:51,Headphones-Alienware-PDM160,287.47
2026-01-18,16:20:24,Monitor-MSI-HUE138,199.63
2026-07-17,18:40:48,Smartwatch-Motorola-FYW327,78.85
2026-10-16,01:55:00,Teclado-Apple-QKB629,594.91
2026-12-09,19:38:36,Rato-HP-LLX671,254.53
2026-12-14,13:57:00,Coluna-Apple-UPZ372,891.37
2026-01-05,05:34:00,Laptop-Nokia-EOH552,12.97
2026-06-23,06:27:06,Motherboard-Apple-BTD142,704.71
2026-08-04,10:02:42,Laptop-Google-ANI463,12.97
2026-07-08,20:53:48,Processador-AMD-IUP183,287.47
2026-01-25,06:06:40,Smartphone-Asus-UHE258,210.61
2026-10-20,18:48:36,Smartphone-Samsung-BYS620,232.57
2026-08-04,12:39:54,Consola-Nokia-AQK363,100.81
2026-01-12,00:30:36,Monitor-Logitech-KTE683,12.97
2026-04-20,12:12:32,Smartwatch-Microsoft-TOX194,78.85
2026-02-09,11:48:54,Impressora-Alienware-VTG275,287.47
2026-10-11,02:17:30,PlacaGrafica-Asus-SGI878,166.69
2026-08-28,08:55:00,DiscoSSD-Razer-JXH485,342.37
2026-12-17,18:52:28,Teclado-AMD-HNZ419,23.95
2026-11-14,20:57:40,CaboUSB-LG-FTF936,309.43
2026-04-09,14:14:51,Motherboard-Nvidia-USB192,583.93
2026-06-10,14:26:44,Projetor-Acer-FGB344,34.93
2026-05-23,10:46:36,Teclado-Gigabyte-YCL536,67.87
2026-11-05,00:13:20,Smartwatch-Gigabyte-UQJ407,924.31
2026-06-04,17:52:06,Microfone-Asus-GEX974,287.47
2026-05-26,16:29:06,Monitor-Google-EHW486,23.95
2026-01-20,07:00:04,Carregador-Microsoft-PTG759,430.21
2026-09-23,13:55:00,Microfone-Motorola-KCA746,781.57
2026-07-24,00:28:12,Laptop-Amazon-YUQ035,529.03
2026-09-07,03:40:44,Coluna-Gigabyte-FPF898,847.45
2026-01-18,08:27:19,Coluna-HP-VFY715,320.41
2026-01-03,11:54:04,Rato-Apple-ARB823,111.79
2026-10-22,20:39:02,Microfone-Nokia-BGX871,364.33
2026-02-20,02:07:26,TV-Nvidia-IAF875,913.33
2026-04-27,10:47:30,Teclado-Logitech-TZJ700,254.53
2026-02-11,12:39:36,Motherboard-Google-PHQ312,100.81
2026-01-15,18:28:48,Router-Apple-GML652,430.21
2026-06-14,03:36:03,Gamepad-Razer-XVH823,89.83
2026-02-02,06:16:24,Monitor-Acer-CCE914,847.45
2026-06-27,04:34:04,PlacaGrafica-Motorola-EYN552,518.05
2026-01-07,10:15:40,Projetor-Huawei-KLC350,397.27
2026-09-03,10:55:20,Teclado-Intel-ABO216,1.99
2026-08-28,12:33:20,Smartphone-Gigabyte-CBI069,122.77
2026-04-20,14:07:42,Coluna-Sony-ALK743,649.81
2026-06-16,22:00:40,MemoriaRAM-Nokia-UXC545,353.35
2026-08-08,10:59:58,DiscoSSD-Alienware-NTD419,320.41
2026-08-09,13:15:00,TV-Sony-SKS290,111.79
2026-07-27,02:15:36,Motherboard-Nokia-LBH416,111.79
2026-01-27,04:15:06,Impressora-Nvidia-FAD947,122.77
2026-09-10,00:51:00,DiscoSSD-Asus-BNY503,331.39
2026-03-04,23:39:12,Router-HP-FON578,23.95
2026-08-22,14:29:15,Gamepad-HP-PUL087,78.85
2026-06-17,20:20:48,Coluna-Lenovo-WRV727,496.09
2026-08-22,04:48:52,Monitor-Nvidia-ULC772,572.95
2026-07-23,15:37:21,Impressora-Alienware-HPV710,210.61
2026-07-19,00:38:36,Processador-Sony-XVN174,111.79
2026-04-20,09:59:15,Laptop-Google-TTL410,34.93
2026-03-02,02:47:29,Headphones-Nvidia-MQG281,1.99
2026-11-13,15:25:45,Smartwatch-Huawei-XXL235,111.79
2026-03-17,07:42:56,MemoriaRAM-Amazon-OAV972,78.85
2026-12-08,17:14:06,PlacaGrafica-Amazon-UZT290,485.11
2026-09-20,05:16:40,Coluna-Logitech-XWP247,12.97
2026-01-22,21:47:46,Coluna-Acer-XRV058,1.99
2026-01-01,13:03:03,Coluna-Acer-REP293,320.41
2026-02-21,10:51:40,Projetor-Huawei-BCF123,1.99
2026-09-05,14:18:34,PlacaGrafica-Microsoft-GKT767,122.77
2026-09-08,16:06:00,DiscoSSD-Acer-YVX617,67.87
2026-04-19,02:46:00,Tablet-Motorola-ZDG600,276.49
2026-10-06,20:55:30,Smartwatch-Apple-AYM549,463.15
2026-04-26,03:22:42,Impressora-Razer-UDD859,45.91
2026-11-07,09:42:12,Laptop-Gigabyte-JIT193,78.85
2026-07-14,09:15:18,Camera-HP-FKY565,682.75
2026-01-08,18:28:20,Coluna-LG-ISO230,45.91
2026-07-07,16:01:01,Coluna-Huawei-KGR986,616.87
2026-05-04,17:08:40,DiscoSSD-Logitech-XRL137,177.67
2026-08-25,22:12:16,Motherboard-Dell-CFI749,100.81
2026-01-06,16:28:21,Teclado-Apple-OUU761,572.95
2026-06-02,19:18:21,Smartwatch-Huawei-ENZ070,78.85
2026-03-03,22:27:42,TV-Razer-YAA921,331.39
2026-02-23,23:09:29,Coluna-Microsoft-XXR445,364.33
2026-12-22,16:14:42,Teclado-Google-XNX511,166.69
2026-08-19,17:29:36,Microfone-Gigabyte-PKV934,518.05
2026-04-11,02:46:40,Smartphone-Nvidia-TWT969,1.99
2026-04-09,18:58:48,Gamepad-Dell-PAC581,287.47
2026-01-18,21:55:10,Teclado-Google-JMS434,23.95
2026-06-25,11:01:09,Router-Asus-XPR101,364.33
2026-08-18,01:38:51,Processador-Motorola-OEV410,67.87
2026-08-13,14:29:24,Microfone-Amazon-YII896,638.83
2026-09-01,19:08:03,Processador-Acer-PFS502,375.31
2026-07-11,02:38:24,Tablet-Xiaomi-TQY110,12.97
2026-05-05,20:52:04,Rato-Corsair-PHS320,12.97
2026-10-08,21:37:00,Coluna-Motorola-FLI198,320.41
2026-09-14,12:55:16,Rato-Lenovo-NYO705,386.29
2026-08-09,03:54:20,Motherboard-Apple-LVL273,638.83
2026-12-02,10:33:04,DiscoSSD-Apple-UQS694,1.99
2026-07-06,14:04:47,Consola-Asus-SJU163,100.81
2026-02-06,15:42:00,Camera-LG-JQH122,45.91
2026-09-23,10:05:39,Consola-LG-IJM461,199.63
2026-08-18,01:16:40,Router-Intel-OGV587,803.53
2026-10-23,06:26:08,MemoriaRAM-Xiaomi-XVE347,100.81
2026-10-21,17:02:36,Laptop-LG-NZW465,704.71
2026-07-04,10:12:00,Drone-MSI-GOG376,78.85
2026-05-02,10:34:32,Carregador-Acer-ZVY886,1.99
2026-05-12,09:56:53,Smartwatch-Lenovo-UKT503,309.43
2026-07-26,07:50:48,Monitor-Gigabyte-RKU951,210.61
2026-04-17,07:40:17,Rato-LG-TBN515,199.63
2026-12-26,16:03:44,MemoriaRAM-Corsair-EIQ541,67.87
2026-06-22,02:22:30,Router-Asus-VGD933,540.01
2026-07-06,05:16:50,Impressora-Xiaomi-YPZ555,34.93
2026-09-10,18:03:48,Headphones-HP-YET528,496.09
2026-01-15,16:54:56,Tablet-Dell-JVS767,23.95
2026-11-05,08:59:49,Gamepad-Nvidia-QIS203,67.87
2026-06-10,05:31:21,Smartphone-Nvidia-RGA084,45.91
2026-07-23,17:00:22,Router-HP-HKD362,144.73
2026-08-21,10:14:36,Microfone-Intel-QNU929,78.85
2026-02-12,01:09:42,Carregador-Asus-OXD993,111.79
2026-06-09,14:18:26,Smartwatch-Alienware-WZT515,155.71
2026-03-26,04:01:33,Headphones-Asus-PPH272,210.61
2026-08-04,05:43:15,Router-Dell-RFW634,1078.03
2026-12-19,04:54:48,Smartwatch-Apple-ISB668,616.87
2026-10-19,01:31:18,Tablet-Logitech-NZU632,704.71
2026-10-04,11:14:24,Laptop-Nvidia-LFP150,111.79
2026-07-24,12:24:18,Gamepad-Corsair-FQM584,78.85
2026-01-03,23:57:20,DiscoSSD-Acer-ZYC922,67.87
2026-02-01,20:09:12,Processador-Nvidia-TLS800,627.85
2026-03-09,03:52:05,Headphones-Corsair-IFO984,144.73
2026-05-01,09:46:57,Monitor-Sony-KIW540,23.95
2026-01-06,23:56:33,PlacaGrafica-Apple-DHD820,221.59
2026-04-10,18:24:10,Gamepad-Samsung-MYU851,463.15
2026-12-18,07:00:56,TV-Dell-XQQ789,397.27
2026-03-08,23:48:08,Gamepad-Gigabyte-TXD993,56.89
2026-03-31,19:31:45,Smartwatch-AMD-IPF352,210.61
2026-03-11,03:30:00,TV-Dell-GLZ250,111.79
2026-01-29,04:20:25,Carregador-MSI-VJK414,430.21
2026-01-26,11:35:40,Microfone-Samsung-ECC660,122.77
2026-07-27,18:23:20,Smartwatch-Lenovo-QTA458,100.81
2026-10-16,13:35:49,Motherboard-Google-WRY965,67.87
2026-11-17,21:19:13,Motherboard-Motorola-MHD030,276.49
2026-04-14,06:27:49,Laptop-Razer-ZXL661,122.77
2026-08-19,01:19:18,Smartwatch-Google-MJK943,188.65
2026-02-22,19:39:00,Projetor-Nvidia-MEK390,265.51
2026-03-06,22:48:32,DiscoSSD-Nvidia-FUD040,67.87
2026-09-25,02:09:32,Coluna-Alienware-MLP005,45.91
2026-07-25,05:23:20,CaboUSB-Huawei-LNF045,671.77
2026-11-18,14:26:54,Projetor-Asus-YRW247,100.81
2026-05-09,17:56:24,Laptop-Microsoft-AAV981,759.61
2026-07-04,01:51:39,Consola-Apple-YAZ494,177.67
2026-04-12,16:06:45,Consola-Samsung-UXT292,869.41
2026-11-05,00:52:50,Drone-Alienware-NBM344,133.75
2026-05-19,19:48:48,Impressora-Motorola-PJC315,331.39
2026-01-13,06:38:24,CaboUSB-Sony-WDA401,12.97
2026-06-23,03:49:05,DiscoSSD-Corsair-GUI637,199.63
2026-03-17,08:38:06,Carregador-Acer-GMN711,144.73
2026-12-05,22:33:28,Laptop-Logitech-OCE932,463.15
2026-08-02,00:48:42,Coluna-Sony-XOF152,12.97
2026-10-01,12:41:06,PlacaGrafica-Microsoft-SKR976,441.19
2026-12-15,09:40:12,Drone-Motorola-GUB275,320.41
2026-08-21,01:40:05,Gamepad-AMD-WRE062,122.77
2026-08-09,23:36:28,Monitor-Acer-FAJ481,386.29
2026-07-24,06:26:39,Impressora-Sony-GKB317,430.21
2026-09-19,11:38:52,Impressora-Lenovo-ETX630,869.41
2026-03-04,09:48:19,MemoriaRAM-Asus-SCQ480,298.45
2026-03-30,14:17:30,Projetor-Alienware-MBP277,155.71
2026-10-07,02:40:30,Coluna-Razer-EES670,605.89
2026-12-07,05:59:45,CaboUSB-Nvidia-UIB547,12.97
2026-11-14,18:17:12,Microfone-Samsung-VNI933,122.77
2026-11-23,09:36:00,Impressora-Intel-CWR836,1.99
2026-11-10,14:04:09,PlacaGrafica-Motorola-RMQ216,188.65
2026-05-25,14:59:36,TV-Razer-GSH213,276.49
2026-11-19,06:58:11,Rato-Corsair-XUI522,188.65
2026-06-27,13:12:24,PlacaGrafica-AMD-DNW647,100.81
2026-08-06,16:20:00,Smartphone-Logitech-YPS704,1.99
2026-04-25,00:24:00,Router-LG-GLM584,397.27
2026-07-19,09:51:08,Projetor-Amazon-PMT468,23.95
2026-04-16,13:57:01,Monitor-Sony-IZW099,56.89
2026-09-12,11:12:18,Microfone-Acer-THW668,419.23
2026-06-25,14:44:44,Teclado-Logitech-PMN718,155.71
2026-06-11,12:57:27,Consola-MSI-WWR382,496.09
2026-04-05,19:34:48,Processador-Xiaomi-MGL162,188.65
2026-01-27,12:32:12,CaboUSB-HP-ZNA873,122.77
2026-12-12,04:10:00,CaboUSB-Nokia-KOT559,243.55
2026-05-12,19:05:30,Consola-Apple-NUB012,660.79
2026-01-16,00:14:24,Consola-Alienware-DWQ571,1.99
2026-05-26,10:53:30,Carregador-Nokia-VAH874,12.97
2026-11-04,03:00:55,CaboUSB-Microsoft-DZP233,1.99
2026-06-14,10:40:20,Microfone-Microsoft-BBA469,166.69
2026-08-04,03:19:28,TV-AMD-BTL098,12.97
2026-08-09,12:27:48,Smartwatch-Intel-NYB355,1.99
2026-01-06,07:35:38,Consola-Intel-UFA688,144.73
2026-09-16,09:39:33,CaboUSB-Samsung-YTM637,89.83
2026-10-19,05:17:00,Router-Google-IOB152,12.97
2026-12-19,14:42:36,Projetor-Google-RYB507,111.79
2026-04-27,05:20:20,Impressora-Sony-EHB315,78.85
2026-11-01,07:22:21,Consola-Xiaomi-BJN711,155.71
2026-04-03,18:53:36,Smartwatch-Google-SQB789,155.71
2026-04-03,00:30:40,MemoriaRAM-Alienware-MSG874,210.61
2026-07-03,13:34:24,Motherboard-Xiaomi-MJO266,913.33
2026-01-14,17:56:15,TV-Lenovo-PLM831,100.81
2026-07-27,07:30:10,Consola-Alienware-HIR454,23.95
2026-12-22,17:33:46,Camera-HP-HOK891,320.41
2026-12-06,10:02:06,Drone-Xiaomi-TDS939,56.89
2026-08-15,09:40:04,Monitor-Huawei-JSS413,441.19
2026-01-03,14:07:58,Headphones-Xiaomi-CNI033,56.89
2026-08-22,04:20:56,Processador-Alienware-LJF709,100.81
2026-10-08,18:43:35,PlacaGrafica-Acer-GYA167,232.57
2026-07-19,04:58:09,Teclado-Nokia-FSV917,463.15
2026-10-06,00:53:45,Drone-Asus-XOU662,1.99
2026-02-23,22:32:03,Rato-LG-BRA197,474.13
2026-05-09,21:52:39,MemoriaRAM-Asus-BUT089,133.75
2026-01-24,02:21:30,Motherboard-HP-QXX937,155.71
2026-07-04,17:29:20,Headphones-Nokia-RTE141,89.83
2026-10-19,00:13:54,PlacaGrafica-Alienware-LOJ400,243.55
2026-04-04,16:32:16,Teclado-AMD-DHX713,12.97
2026-02-25,05:55:12,MemoriaRAM-LG-QBN360,540.01
2026-08-24,23:15:36,PlacaGrafica-Nokia-CNS534,298.45
2026-08-08,05:57:27,Tablet-Corsair-TAK381,463.15
2026-04-19,22:26:36,Teclado-Samsung-ERO455,320.41
2026-03-27,12:53:32,Rato-Corsair-JLJ044,1.99
2026-01-20,15:28:06,Microfone-Huawei-ZVO789,605.89
2026-05-11,00:48:40,Smartwatch-Xiaomi-JOC837,45.91
2026-11-17,09:22:13,Microfone-Xiaomi-ZEF423,1.99
2026-10-24,12:42:36,Smartwatch-Huawei-KBA944,1.99
2026-08-13,16:02:56,Teclado-Logitech-TOM132,441.19
2026-03-23,04:56:54,Smartphone-Logitech-DKK609,111.79
2026-04-18,19:47:00,Carregador-Google-DFJ970,726.67
2026-06-27,02:24:36,Motherboard-Corsair-QPA002,56.89
2026-11-26,04:47:58,Tablet-Motorola-FFB515,781.57
2026-06-18,04:03:37,Smartwatch-Samsung-ZJX096,34.93
2026-11-26,22:58:25,Rato-Google-UXJ398,12.97
2026-02-14,03:56:15,Consola-Razer-NTY298,243.55
2026-03-22,09:20:00,Headphones-Razer-EVR492,155.71
2026-10-21,00:34:10,Router-AMD-WXR027,353.35
2026-12-01,23:08:56,Monitor-Sony-GLY722,34.93
2026-05-16,19:43:12,Tablet-Samsung-AHS102,572.95
2026-08-15,23:04:00,Router-HP-HQZ537,133.75
2026-01-08,13:27:28,Coluna-Nvidia-EWK434,518.05
2026-05-12,18:02:51,CaboUSB-Dell-DMC549,627.85
2026-08-25,07:40:00,Router-MSI-LKW212,616.87
2026-11-08,10:44:24,Camera-Motorola-MWL397,12.97
2026-05-13,17:01:00,Tablet-Nokia-NDN007,144.73
2026-06-28,08:00:00,CaboUSB-Alienware-BLQ097,45.91
2026-07-24,06:21:28,DiscoSSD-Nokia-MMY435,430.21
2026-12-22,09:23:24,Laptop-LG-EGC233,67.87
2026-07-19,15:12:34,Projetor-Motorola-ZYG185,45.91
2026-04-27,10:19:10,TV-LG-IIF349,78.85
2026-08-02,08:02:35,Monitor-Nokia-FCD361,474.13
2026-10-07,08:52:40,Camera-Logitech-TKO110,78.85
2026-05-04,05:23:24,Smartwatch-Alienware-QBU197,122.77
2026-07-09,06:01:50,Monitor-Acer-AUE422,309.43
2026-06-11,01:54:27,Gamepad-Acer-BVQ435,572.95
2026-05-27,01:56:15,Teclado-Apple-NPQ175,924.31
2026-11-04,13:57:27,Consola-Acer-CVW920,507.07
2026-09-12,10:05:16,PlacaGrafica-Lenovo-CEN829,12.97
2026-09-23,07:09:54,PlacaGrafica-Motorola-XDG732,45.91
2026-12-24,20:58:02,Smartphone-HP-TDR453,397.27
2026-12-01,00:43:18,Coluna-Google-ZBM191,111.79
2026-08-26,06:06:46,Microfone-Microsoft-EGC842,375.31
2026-02-20,19:55:35,Carregador-Corsair-GRL641,243.55
2026-10-12,07:20:20,Gamepad-Corsair-UIR784,67.87
2026-08-04,23:32:54,Rato-Nokia-BME055,660.79
2026-04-07,02:06:18,Projetor-Google-TNB068,1.99
2026-05-27,06:19:50,Monitor-Razer-EJD945,78.85
2026-08-01,23:39:00,Microfone-Gigabyte-RMB413,254.53
2026-11-27,11:56:00,Router-Nvidia-NDO407,122.77
2026-04-19,23:21:36,TV-Lenovo-ZMC067,309.43
2026-01-18,09:02:54,Microfone-Motorola-UVE153,320.41
2026-09-02,01:34:02,Smartwatch-Xiaomi-OTA997,232.57
2026-06-15,12:07:58,Smartphone-AMD-DBA001,518.05
2026-09-10,23:37:12,Microfone-Microsoft-LFR424,682.75
2026-09-23,04:07:19,Processador-Corsair-QZU085,660.79
2026-10-20,00:19:21,Tablet-Amazon-RCH271,649.81
2026-12-04,16:06:06,Rato-Gigabyte-BZA718,12.97
2026-01-15,11:11:15,Microfone-Huawei-YUL556,45.91
2026-02-18,03:31:37,Laptop-Alienware-TOP610,56.89
2026-01-13,20:13:12,MemoriaRAM-Nokia-SRK575,221.59
2026-05-09,16:01:20,Coluna-Samsung-MMT029,122.77
2026-09-13,08:29:05,Camera-Amazon-TSR412,144.73
2026-07-27,18:38:15,Smartphone-Sony-DZP486,221.59
2026-02-09,16:37:45,Smartphone-Alienware-COH893,1.99
2026-02-08,01:08:48,CaboUSB-Sony-OSH050,616.87
2026-01-12,07:46:52,CaboUSB-Huawei-YDL362,78.85
2026-07-17,21:19:09,Teclado-Microsoft-PIR584,67.87
2026-07-08,16:02:20,Coluna-LG-LPI369,89.83
2026-12-23,08:29:42,Laptop-Huawei-NYG003,265.51
2026-12-09,03:15:13,CaboUSB-Logitech-DYI556,693.73
2026-11-29,19:04:32,Tablet-Intel-LAN309,243.55
2026-05-27,04:36:36,Coluna-Samsung-GHX345,463.15
2026-09-14,16:22:58,TV-Nokia-IMH112,155.71
2026-04-07,13:34:36,Rato-Apple-MCE124,430.21
2026-10-20,09:56:15,Smartphone-Asus-MSN318,210.61
2026-04-02,09:26:00,Monitor-Acer-ONX555,441.19
2026-09-12,02:57:12,Coluna-Razer-BND592,1.99
2026-11-24,22:14:16,Impressora-Razer-MTZ899,45.91
2026-09-08,07:59:24,Processador-AMD-MLX699,111.79
2026-12-11,21:21:04,Projetor-Xiaomi-KSA391,56.89
2026-01-08,13:42:30,Drone-Apple-YVA931,605.89
2026-02-08,07:19:16,Laptop-Apple-TBD186,430.21
2026-10-21,00:18:29,Smartphone-Sony-VSX277,199.63
2026-08-17,04:41:24,Headphones-Intel-JZB302,45.91
2026-12-17,04:36:15,Gamepad-Amazon-FAS099,1.99
2026-05-11,13:50:54,Carregador-Google-PGB459,45.91
2026-06-04,05:55:00,Carregador-Sony-DEY722,78.85
2026-02-18,20:39:44,DiscoSSD-MSI-BIH598,89.83
2026-02-04,20:32:11,Router-Huawei-KYQ275,23.95
2026-07-10,15:18:42,Headphones-Nokia-YJX480,583.93
2026-06-27,02:09:36,Camera-LG-ZUG281,89.83
2026-07-01,08:54:00,MemoriaRAM-AMD-AIS727,320.41
2026-01-06,14:20:30,Impressora-Apple-HIB631,100.81
2026-01-12,23:09:10,Motherboard-LG-VCC613,1.99
2026-04-24,19:59:08,Camera-Corsair-FGP791,122.77
2026-05-07,03:56:12,PlacaGrafica-Apple-RYQ320,682.75
2026-03-03,08:24:00,Processador-Huawei-HXW051,353.35
2026-02-15,10:45:43,Router-Asus-DFO021,474.13
2026-02-01,01:04:00,Tablet-Alienware-WZC852,45.91
2026-05-09,20:28:57,Headphones-Razer-VDU686,45.91
2026-06-07,04:04:24,Tablet-Corsair-DNO056,331.39
2026-12-17,11:41:56,PlacaGrafica-Sony-QEU469,561.97
2026-01-18,20:51:25,Gamepad-Alienware-HJD614,298.45
2026-01-12,15:03:18,CaboUSB-Google-JAW364,166.69
2026-06-01,20:46:34,Motherboard-MSI-ALO326,320.41
2026-10-10,06:15:01,Router-Logitech-ITT063,67.87
2026-10-30,18:45:00,TV-AMD-SDO347,232.57
