Data,Hora,Produto,Preco
2026-12-15,18:29:26,MemoriaRAM-Huawei-CZC986,1.99
2026-05-13,20:19:07,TV-Sony-LOU712,34.93
2026-01-25,14:07:10,Router-Asus-XUA035,12.97
2026-09-27,12:14:24,Router-Microsoft-AKY906,243.55
2026-04-19,09:27:32,Microfone-Motorola-ROB825,474.13
2026-07-06,23:02:03,Consola-Asus-FLB555,100.81
2026-10-16,01:59:34,MemoriaRAM-Razer-OOY709,177.67
2026-10-19,07:28:00,Rato-Nokia-SRU604,34.93
2026-01-03,22:16:56,Tablet-Huawei-WBJ411,23.95
2026-05-26,05:34:35,Motherboard-MSI-IKD538,463.15
2026-03-23,00:12:24,Smartwatch-Asus-VJY184,45.91
2026-08-04,02:21:00,Rato-Razer-RTB940,155.71
2026-06-23,20:23:24,Carregador-Google-MAI834,144.73
2026-02-17,07:14:34,Tablet-Razer-EZB638,386.29
2026-05-20,10:42:15,Smartwatch-Intel-TWS764,155.71
2026-02-19,13:01:00,CaboUSB-Motorola-CWN609,364.33
2026-01-25,12:42:16,Smartphone-Microsoft-YKM528,693.73
2026-02-23,20:52:00,Monitor-Dell-GOV990,1.99
2026-07-04,06:49:14,Impressora-HP-CHW996,34.93
2026-05-15,05:34:40,Carregador-Motorola-EYY802,12.97
2026-07-22,02:06:57,Tablet-Alienware-QHJ309,847.45
2026-01-01,18:06:36,Smartphone-Logitech-KUO823,67.87
2026-05-16,13:13:59,Smartwatch-LG-ZUG292,1012.15
2026-08-23,10:53:34,PlacaGrafica-Gigabyte-HSG208,869.41
2026-09-07,21:54:25,Consola-Asus-UBU203,122.77
2026-12-01,12:35:52,Headphones-Razer-DQO027,122.77
2026-06-07,23:31:56,Monitor-Huawei-MRP254,12.97
2026-11-13,13:40:02,Impressora-Corsair-EYK389,45.91
2026-08-17,13:13:16,Camera-Apple-QTG182,56.89
2026-01-18,08:22:01,DiscoSSD-Asus-HVS996,891.37
2026-10-24,18:44:28,Router-Nvidia-XOG791,364.33
2026-03-20,15:05:22,Smartphone-Alienware-KDF949,56.89
2026-05-09,14:12:10,Headphones-Apple-HTS678,45.91
2026-06-16,20:00:00,Headphones-HP-MYT727,737.65
2026-02-19,09:56:42,Teclado-Amazon-YKA169,441.19
2026-12-06,16:08:12,Processador-Samsung-XJS479,540.01
2026-04-19,11:38:36,Monitor-Huawei-DGX047,133.75
2026-10-02,13:48:24,Drone-Alienware-DCX146,397.27
2026-05-02,21:11:05,Motherboard-Razer-YQA901,78.85
2026-05-11,14:46:45,Processador-Razer-PQY148,825.49
2026-05-04,04:38:36,Rato-Sony-CAO079,759.61
2026-07-16,14:24:00,Coluna-HP-RTD896,111.79
2026-08-06,02:34:58,Motherboard-Alienware-SKE852,45.91
2026-12-21,15:21:24,Monitor-Nvidia-UVM072,12.97
2026-11-26,12:18:25,Gamepad-Sony-HEV739,78.85
2026-05-12,21:16:55,TV-Lenovo-ZHK628,210.61
2026-09-22,15:09:36,Teclado-Sony-NNV647,78.85
2026-06-14,00:36:00,CaboUSB-Lenovo-DZH394,34.93
2026-01-12,17:50:45,Monitor-Nokia-DRL695,166.69
2026-01-23,12:07:44,PlacaGrafica-LG-LTK121,34.93
2026-02-09,15:36:16,Microfone-Asus-GSM506,100.81
2026-06-02,08:22:21,Carregador-Acer-TSA800,111.79
2026-08-22,15:16:00,Rato-Alienware-QHM309,529.03
2026-09-25,22:23:30,TV-Logitech-PXN846,353.35
2026-02-05,00:47:20,Teclado-Alienware-IWS469,78.85
2026-02-21,08:44:09,Coluna-Gigabyte-AYM008,364.33
2026-10-18,18:38:18,MemoriaRAM-Motorola-XJU529,133.75
2026-12-07,06:27:24,Microfone-Motorola-QEK084,221.59
2026-04-07,13:43:28,Coluna-Gigabyte-KIW687,1.99
2026-07-04,15:45:45,Router-LG-KUG290,100.81
2026-08-23,01:24:24,Gamepad-Lenovo-GRQ296,342.37
2026-01-11,10:10:26,Coluna-Huawei-CTD113,67.87
2026-09-16,21:43:44,Drone-Lenovo-ZVT669,12.97
2026-10-06,19:22:38,Microfone-Google-YPS689,89.83
2026-03-06,08:25:52,PlacaGrafica-Gigabyte-SGY276,199.63
2026-07-20,10:36:27,Laptop-Samsung-DYD654,243.55
2026-10-08,00:51:00,Motherboard-Huawei-RDZ998,12.97
2026-07-09,03:22:20,Rato-Razer-ZDT591,748.63
2026-09-12,09:33:51,MemoriaRAM-Huawei-FBA942,715.69
2026-05-21,08:42:44,TV-Huawei-NIE109,34.93
2026-03-15,22:27:20,Gamepad-Corsair-IKF386,430.21
2026-01-05,08:21:40,Laptop-Apple-CZJ204,23.95
2026-07-25,22:36:48,Drone-Intel-VJS709,375.31
2026-01-13,18:16:27,Router-Gigabyte-XME775,485.11
2026-10-16,23:38:54,Rato-Intel-GCK683,56.89
2026-07-25,17:27:24,Drone-Sony-NLY745,67.87
2026-11-06,13:52:56,Microfone-Nvidia-KWO241,265.51
2026-05-16,20:04:30,Tablet-Samsung-HUW904,144.73
2026-04-20,17:23:46,Router-Acer-ZKI571,386.29
2026-06-24,10:09:20,Carregador-Logitech-FGV624,188.65
2026-10-15,22:16:08,Motherboard-Logitech-HWR262,89.83
2026-03-22,13:10:20,Rato-LG-YWY556,715.69
2026-11-25,03:50:12,Smartwatch-Samsung-NOR181,133.75
2026-03-10,23:44:16,Gamepad-Corsair-KFX629,1.99
2026-11-26,11:22:12,CaboUSB-HP-ZUV673,309.43
2026-02-12,15:26:48,Projetor-Google-MWI179,540.01
2026-01-06,06:08:43,Carregador-Amazon-XPI671,1.99
2026-07-23,15:21:33,TV-Dell-PGB214,34.93
2026-03-12,13:41:52,Drone-Intel-CDU139,199.63
2026-04-19,04:36:00,Projetor-Lenovo-KGK329,166.69
2026-03-17,19:29:10,Impressora-MSI-LHC535,133.75
2026-09-23,18:30:30,MemoriaRAM-Nokia-PXS285,309.43
2026-01-03,14:19:14,Gamepad-HP-UWH962,331.39
2026-04-21,10:17:59,Projetor-Gigabyte-QAO413,78.85
2026-02-26,22:45:01,Coluna-Razer-XLN742,660.79
2026-08-24,12:20:48,Motherboard-Dell-UHX840,56.89
2026-12-17,15:54:00,Monitor-Razer-XII401,485.11
2026-07-05,10:46:24,Motherboard-Corsair-ZUL524,638.83
2026-06-01,14:29:00,Coluna-Razer-OIX281,803.53
2026-11-06,19:07:36,Router-Acer-JNZ529,67.87
2026-01-26,01:45:30,MemoriaRAM-MSI-JRC377,408.25
2026-07-01,22:17:34,Microfone-Razer-CDF949,254.53
2026-11-22,18:39:25,CaboUSB-Alienware-HNT714,23.95
2026-06-02,06:52:22,Gamepad-Google-GZM873,320.41
2026-08-26,07:29:36,Drone-Nvidia-YPE682,671.77
2026-12-08,23:00:00,Microfone-Sony-IRA079,133.75
2026-02-05,18:48:00,Rato-AMD-IKL100,45.91
2026-04-11,05:39:15,Projetor-Asus-ATX990,342.37
2026-04-09,16:45:00,Processador-Huawei-NDD898,45.91
2026-01-09,09:40:00,Projetor-Lenovo-RHP231,1.99
2026-10-29,21:37:22,Processador-Intel-XUG856,56.89
2026-11-15,14:57:11,Laptop-HP-YTV125,572.95
2026-06-24,14:57:48,Monitor-MSI-EGU506,188.65
2026-11-03,16:06:01,CaboUSB-Samsung-EID701,397.27
2026-08-14,00:50:44,Projetor-Huawei-WTQ077,265.51
2026-02-04,04:44:24,Motherboard-Microsoft-KSU331,715.69
2026-10-24,18:13:55,Monitor-Motorola-RBU982,561.97
2026-03-15,17:51:24,Impressora-Razer-LWL296,56.89
2026-09-02,00:06:42,Camera-Amazon-QOP385,715.69
2026-04-22,10:36:20,Drone-Xiaomi-THC671,188.65
2026-03-24,19:40:00,Impressora-Microsoft-JNT838,23.95
2026-10-10,02:45:26,Laptop-Apple-HQB215,155.71
2026-05-09,04:40:11,Impressora-Asus-OJE996,550.99
2026-03-14,23:22:24,Motherboard-Dell-GQE045,155.71
2026-06-01,01:01:07,Impressora-Lenovo-DWO493,89.83
2026-03-14,05:50:48,MemoriaRAM-AMD-MYP547,627.85
2026-10-25,01:57:28,Rato-Acer-LWM069,232.57
2026-10-10,01:45:36,Drone-Asus-VFG249,100.81
2026-06-12,20:00:08,Camera-Microsoft-RNT953,67.87
2026-03-17,20:12:27,Carregador-Amazon-NCD191,89.83
2026-08-11,08:17:39,Router-Logitech-DJX055,100.81
2026-08-23,15:00:49,PlacaGrafica-Gigabyte-ODR816,507.07
2026-05-02,15:39:50,DiscoSSD-Dell-AGT886,386.29
2026-06-05,07:17:06,Router-Razer-YDQ866,23.95
2026-11-03,05:12:00,Smartphone-Dell-CTA878,561.97
2026-12-09,13:07:00,Smartphone-Sony-SEA460,1.99
2026-11-21,13:27:54,Smartphone-Google-LUD550,34.93
2026-09-26,19:45:15,Coluna-Microsoft-LGY747,441.19
2026-04-18,19:53:22,Teclado-Corsair-OUC647,56.89
2026-09-19,00:48:54,Teclado-Sony-XFN613,331.39
2026-04-22,22:27:31,PlacaGrafica-Lenovo-XUT820,1.99
2026-09-21,22:20:42,Tablet-Gigabyte-PPH329,485.11
2026-08-18,10:42:22,PlacaGrafica-Sony-BKE317,221.59
2026-07-17,09:09:20,Teclado-Lenovo-REY780,23.95
2026-10-15,22:36:00,Monitor-Corsair-HSN887,550.99
2026-03-05,04:51:39,PlacaGrafica-MSI-HQH099,34.93
2026-06-20,20:37:40,Motherboard-Corsair-IZU215,375.31
2026-01-10,14:36:07,Gamepad-Razer-IQM360,507.07
2026-11-28,07:02:42,Router-Gigabyte-DTE125,561.97
2026-12-06,01:30:00,Tablet-Google-ARZ553,122.77
2026-10-11,23:04:22,DiscoSSD-Samsung-UHZ487,342.37
2026-02-06,19:26:53,Carregador-Microsoft-CWR779,133.75
2026-12-04,11:50:30,Impressora-Xiaomi-XQZ893,781.57
2026-06-22,14:28:11,DiscoSSD-Huawei-YTC402,23.95
2026-03-23,16:37:48,Motherboard-MSI-MYX813,1.99
2026-09-20,10:06:45,CaboUSB-Xiaomi-KGC557,111.79
2026-12-02,05:22:51,Smartwatch-Razer-GYN090,452.17
2026-08-24,16:58:48,Impressora-Apple-LFD420,1.99
2026-06-19,14:57:24,Smartphone-LG-SEK023,320.41
2026-07-15,11:39:12,CaboUSB-Gigabyte-PQO621,122.77
2026-12-26,16:42:00,Coluna-Asus-ABE907,276.49
2026-07-16,00:23:50,Gamepad-Google-DZG251,243.55
2026-08-03,06:29:10,MemoriaRAM-Nvidia-HGC456,45.91
2026-03-11,16:56:24,Coluna-Xiaomi-EYU139,100.81
2026-04-14,03:45:50,Teclado-Motorola-XFG515,847.45
2026-07-23,20:09:44,Headphones-HP-HYD843,276.49
2026-03-14,01:00:30,MemoriaRAM-HP-URB878,232.57
2026-06-26,09:08:00,Monitor-Microsoft-HVA229,1.99
2026-11-01,12:51:00,MemoriaRAM-Alienware-VSE277,221.59
2026-05-27,01:09:58,Monitor-Acer-AOQ728,572.95
2026-02-23,23:06:35,Motherboard-Logitech-LPH052,56.89
2026-12-01,12:44:32,Impressora-Xiaomi-SBO446,166.69
2026-05-18,12:50:12,DiscoSSD-Nvidia-EFK344,23.95
2026-07-15,05:29:44,Laptop-Logitech-QJW355,122.77
2026-02-10,20:06:54,PlacaGrafica-Gigabyte-HDH849,122.77
2026-01-05,22:24:58,Motherboard-Nvidia-KNN267,583.93
2026-02-10,14:09:45,Consola-Microsoft-YLS759,1.99
2026-08-28,11:19:57,TV-Gigabyte-UWM138,133.75
2026-02-06,07:19:18,Consola-Google-ZWH519,12.97
2026-02-23,13:46:40,Camera-Apple-ODO044,23.95
2026-06-05,13:48:22,Drone-MSI-RYB014,496.09
2026-03-21,21:23:14,Camera-MSI-GRJ324,496.09
2026-05-04,19:25:00,Tablet-Intel-TJX578,353.35
2026-06-10,14:15:12,Monitor-Sony-LCK600,78.85
2026-06-03,18:26:36,MemoriaRAM-Acer-XBL530,199.63
2026-01-21,18:55:07,Gamepad-Logitech-CPD671,177.67
2026-07-05,08:46:11,Rato-MSI-ZCX254,561.97
2026-03-19,01:58:33,Processador-Dell-YJV469,78.85
2026-12-12,18:24:45,Monitor-Apple-QOO253,485.11
2026-04-24,21:46:08,Microfone-Sony-IKW212,122.77
2026-05-04,10:09:00,Tablet-LG-NAR187,67.87
2026-09-20,05:49:00,Router-Asus-EPB231,419.23
2026-03-25,07:01:38,PlacaGrafica-Asus-AUI569,375.31
2026-05-10,21:26:24,Monitor-Intel-DUJ139,144.73
2026-12-01,03:11:15,Monitor-MSI-VER328,1.99
2026-09-11,18:13:29,Consola-Microsoft-NPE395,353.35
2026-07-14,23:54:04,CaboUSB-Asus-QPU040,100.81
2026-08-12,18:27:40,Consola-Lenovo-PGV375,100.81
2026-06-15,15:48:27,Router-Corsair-NMY766,34.93
2026-01-01,21:07:12,Laptop-LG-QKU883,155.71
2026-02-28,17:48:42,TV-Dell-WWY174,122.77
2026-03-22,17:18:36,MemoriaRAM-Xiaomi-BZS846,155.71
2026-12-24,11:32:55,Smartphone-Nvidia-HZE068,12.97
2026-03-16,19:55:44,Consola-Sony-JOV567,67.87
2026-04-21,20:14:20,Router-HP-UDX063,188.65
2026-06-04,02:53:06,Microfone-Asus-TFY900,550.99
2026-08-30,14:31:26,Tablet-LG-WHO024,100.81
2026-03-07,12:29:12,Laptop-Samsung-ZFA604,122.77
2026-12-05,15:55:06,Gamepad-MSI-TDO824,276.49
2026-08-02,06:27:30,Gamepad-Corsair-NGI775,232.57
2026-02-19,22:57:36,Consola-Huawei-PZF926,89.83
2026-04-06,04:08:24,DiscoSSD-Google-CUK892,540.01
2026-10-17,02:38:50,Processador-Razer-GRH652,616.87
2026-02-28,15:56:45,Drone-Gigabyte-HWW853,375.31
2026-01-26,16:59:42,Monitor-Samsung-TMM466,34.93
2026-10-07,11:36:21,Smartphone-Motorola-TSY098,474.13
2026-09-11,13:58:30,Rato-Asus-WCP012,111.79
2026-01-06,10:18:45,DiscoSSD-Microsoft-IWW609,397.27
2026-08-11,04:12:21,PlacaGrafica-Intel-EFU228,408.25
2026-07-28,12:44:50,Monitor-Logitech-FFT435,177.67
2026-10-26,13:16:48,Headphones-Corsair-OVH578,485.11
2026-12-12,21:15:08,Projetor-AMD-KXW201,759.61
2026-08-02,00:25:04,TV-Logitech-PAS088,67.87
2026-01-18,21:55:24,Microfone-Nokia-SIG482,748.63
2026-07-28,18:42:30,Headphones-Xiaomi-VER709,78.85
2026-03-31,03:39:22,CaboUSB-LG-FMD485,144.73
2026-11-17,06:21:31,Laptop-Xiaomi-HQQ892,243.55
2026-09-14,17:54:00,DiscoSSD-Microsoft-CKM234,199.63
2026-11-23,12:31:04,Gamepad-Huawei-ZAO000,133.75
2026-10-11,17:35:44,Headphones-Razer-SYW624,858.43
2026-02-22,09:07:47,CaboUSB-Corsair-HQV029,12.97
2026-07-02,10:20:32,Motherboard-LG-VPZ814,166.69
2026-06-15,02:11:27,Drone-Motorola-XUX644,616.87
2026-01-07,21:15:24,Teclado-Lenovo-HXI722,45.91
2026-08-14,21:17:40,Motherboard-Logitech-HBF129,23.95
2026-10-08,02:09:36,Teclado-Dell-JJI267,232.57
2026-03-29,23:09:18,Smartphone-Corsair-JLR705,155.71
2026-01-13,15:22:20,CaboUSB-Asus-QAJ958,1.99
2026-07-23,14:23:06,Processador-Corsair-XIB463,111.79
2026-03-04,16:56:16,Camera-Gigabyte-TAK403,177.67
2026-02-19,21:50:24,Teclado-Amazon-GJS305,188.65
2026-10-27,17:23:59,Carregador-Asus-ELQ222,34.93
2026-11-21,05:04:00,CaboUSB-Xiaomi-ALC372,78.85
2026-01-26,14:40:30,Projetor-Google-URO986,649.81
2026-01-21,00:22:30,PlacaGrafica-Motorola-AMG248,825.49
2026-07-22,06:34:22,Coluna-Corsair-YPP793,441.19
2026-07-23,01:16:48,Laptop-MSI-PYG963,45.91
2026-06-28,20:41:18,Headphones-Nvidia-FOP419,254.53
2026-06-06,15:26:52,Rato-Intel-SSZ240,89.83
2026-12-20,09:30:06,Drone-Gigabyte-LBQ633,452.17
2026-08-14,12:03:36,PlacaGrafica-Nvidia-MWC673,309.43
2026-06-02,22:43:55,DiscoSSD-Nokia-WNW838,210.61
2026-05-26,11:33:36,Processador-Dell-VAT200,320.41
2026-11-22,13:40:52,Rato-Dell-CVB271,122.77
2026-06-05,18:24:48,Projetor-Google-GGS926,45.91
2026-09-23,22:20:54,Motherboard-Nvidia-LLN032,276.49
2026-09-22,21:15:25,Motherboard-Intel-BBL442,561.97
2026-05-15,09:05:36,Rato-HP-NQJ328,221.59
2026-08-16,19:48:08,Coluna-HP-SKU564,111.79
2026-07-27,00:28:49,Processador-Nokia-TDS292,605.89
2026-02-10,06:10:28,Laptop-MSI-OGR023,177.67
2026-08-01,13:09:20,CaboUSB-Sony-XBK759,155.71
2026-08-21,04:51:29,Smartwatch-Microsoft-QYL103,1.99
2026-03-03,11:57:00,MemoriaRAM-Microsoft-GVG594,78.85
2026-05-13,09:46:16,Motherboard-Acer-IJA317,155.71
2026-03-09,18:48:51,Camera-Motorola-JUP437,1.99
2026-07-06,00:30:00,Laptop-Logitech-XUS010,34.93
2026-02-11,21:56:24,MemoriaRAM-Motorola-EOQ447,572.95
2026-12-15,00:33:47,TV-LG-ONV355,45.91
2026-04-14,16:17:52,Smartwatch-Apple-HJE139,23.95
2026-04-10,18:41:55,Headphones-Xiaomi-DNL642,287.47
2026-03-26,00:35:42,Motherboard-Lenovo-TDA966,375.31
2026-03-27,12:25:50,Gamepad-Nvidia-GDO214,353.35
2026-08-10,03:30:38,Laptop-Intel-RRK308,1.99
2026-09-02,04:22:30,Coluna-AMD-VHA421,45.91
2026-02-07,03:35:52,Gamepad-Gigabyte-PAV284,177.67
2026-07-20,18:27:24,Processador-Dell-ZKO698,45.91
2026-04-08,05:13:30,Tablet-Google-JLQ475,759.61
2026-10-16,01:53:39,PlacaGrafica-Corsair-LLA950,770.59
2026-10-20,16:58:34,Microfone-Alienware-DQQ631,561.97
2026-05-27,18:13:00,Processador-Gigabyte-KSM289,463.15
2026-03-23,11:04:50,Monitor-Logitech-IHH203,1.99
2026-06-23,17:32:53,TV-Amazon-JMA688,309.43
2026-04-06,10:26:08,Laptop-Alienware-MIZ481,199.63
2026-12-25,16:31:48,Consola-MSI-ARI149,166.69
2026-12-03,04:14:40,CaboUSB-Asus-ZAY306,12.97
2026-01-28,06:55:39,Tablet-Huawei-PND678,188.65
2026-03-12,10:05:00,Smartphone-Microsoft-RJU871,133.75
2026-03-02,07:41:02,Motherboard-Logitech-EIM182,67.87
2026-05-10,12:09:52,Smartphone-Asus-YXB183,56.89
2026-01-04,00:21:40,Microfone-HP-LCB820,287.47
2026-07-04,18:03:48,Impressora-Razer-VKO825,419.23
2026-04-24,08:47:34,MemoriaRAM-Nokia-XKV356,56.89
2026-06-06,16:37:30,MemoriaRAM-Nokia-RIQ566,616.87
2026-05-07,18:29:00,Projetor-Samsung-PJK056,638.83
2026-07-04,15:35:03,Coluna-Samsung-FSF108,627.85
2026-04-12,03:47:22,Laptop-Alienware-HIF965,89.83
2026-12-28,01:22:48,Tablet-Razer-TJF848,715.69
2026-01-28,16:42:40,PlacaGrafica-Motorola-IFH321,67.87
2026-01-21,04:45:40,Processador-Corsair-BSD385,276.49
2026-01-13,06:46:14,Impressora-Microsoft-ZQK309,23.95
2026-05-04,18:19:21,Carregador-Nvidia-QDZ994,210.61
2026-09-12,17:16:52,Motherboard-Corsair-WIO798,100.81
2026-05-02,20:12:00,Coluna-Corsair-XLX653,309.43
2026-02-03,14:34:26,Smartphone-Xiaomi-QHS783,1001.17
2026-04-23,00:22:15,Consola-Gigabyte-ZCT480,561.97
2026-06-18,07:58:15,Microfone-Nokia-KVF222,847.45
2026-01-09,11:08:07,Headphones-Nvidia-XOW342,23.95
2026-02-27,10:45:04,Microfone-Logitech-OLB592,507.07
2026-07-21,23:26:48,Carregador-Alienware-XBG364,441.19
2026-03-17,02:31:27,MemoriaRAM-Lenovo-FFN480,452.17
2026-04-10,10:24:30,TV-Amazon-BWR987,452.17
2026-04-24,00:30:19,CaboUSB-Dell-UXP473,34.93
2026-06-26,07:25:04,Camera-Apple-ELU738,89.83
2026-04-14,20:11:08,Impressora-Nvidia-PJL383,1.99
2026-09-13,13:09:36,Smartphone-Microsoft-PHK035,485.11
2026-08-24,01:45:20,MemoriaRAM-Corsair-QHA906,386.29
2026-12-03,09:35:44,Monitor-LG-OQW221,100.81
2026-02-27,12:11:28,Rato-Amazon-SIZ482,23.95
2026-05-11,19:09:18,TV-Lenovo-MQD637,45.91
2026-01-29,06:18:04,PlacaGrafica-Nokia-ZCF825,704.71
2026-02-15,00:12:32,Monitor-Alienware-BFL483,89.83
2026-06-02,10:53:06,Headphones-Sony-GVN333,232.57
2026-03-16,02:42:13,CaboUSB-Samsung-LYO241,133.75
2026-06-02,08:00:41,Camera-Amazon-ZVH670,78.85
2026-09-21,15:39:06,Projetor-Lenovo-ESP226,56.89
2026-03-30,11:28:00,Carregador-LG-AFI693,627.85
2026-12-01,15:48:00,Carregador-Logitech-JNB394,188.65
2026-09-09,04:17:06,DiscoSSD-Razer-LFT070,1.99
2026-02-16,04:10:12,CaboUSB-Lenovo-WWK494,518.05
2026-10-25,01:39:28,Smartwatch-Acer-CGI023,550.99
2026-08-09,01:52:21,Projetor-AMD-HFA716,210.61
2026-05-18,01:44:27,Tablet-Intel-ODZ115,353.35
2026-06-17,23:05:10,Coluna-Samsung-HBU498,693.73
2026-02-04,01:36:18,Coluna-Huawei-UIH630,155.71
2026-09-25,10:45:08,MemoriaRAM-Lenovo-JQT124,243.55
2026-10-24,21:55:34,Projetor-Microsoft-ZWE539,430.21
2026-07-18,02:10:48,DiscoSSD-Amazon-HAN648,166.69
2026-04-14,19:31:00,MemoriaRAM-Gigabyte-VTK847,23.95
2026-03-21,17:37:29,Tablet-Nvidia-ZLM778,770.59
2026-08-02,17:57:00,Drone-Dell-CVS481,89.83
2026-03-05,06:37:37,TV-Sony-EPW482,561.97
2026-01-20,07:30:54,Impressora-Samsung-GGW200,825.49
2026-07-04,12:15:54,Laptop-Google-UJQ192,78.85
2026-05-20,12:12:36,Teclado-Razer-CAT740,320.41
2026-06-21,05:34:22,Camera-Samsung-SPV008,254.53
2026-05-24,05:59:27,Processador-Amazon-VLT174,298.45
2026-07-21,18:11:23,Consola-Xiaomi-WLF712,166.69
2026-12-11,20:43:03,Gamepad-Intel-AMN244,188.65
2026-11-26,12:29:24,Laptop-Corsair-OCS371,12.97
2026-03-28,13:52:57,Router-Dell-GWS756,342.37
2026-11-30,07:46:10,Gamepad-HP-YEM887,34.93
2026-06-28,14:22:34,Impressora-Motorola-ABR055,243.55
2026-09-10,07:47:21,Projetor-Huawei-INT291,34.93
2026-02-22,16:55:30,DiscoSSD-Huawei-UYK491,627.85
2026-09-07,23:18:58,Microfone-Xiaomi-IYD649,78.85
2026-11-16,14:47:20,Carregador-Lenovo-GLF165,12.97
2026-03-14,12:32:30,Camera-Apple-PTG581,23.95
2026-06-28,09:09:46,PlacaGrafica-LG-FHY898,957.25
2026-05-11,17:13:25,TV-Microsoft-KBM908,89.83
2026-06-18,17:47:58,Microfone-Acer-KCP801,45.91
2026-03-05,17:23:12,Carregador-Apple-RPH448,188.65
2026-09-11,19:57:42,TV-Huawei-WEO459,122.77
2026-04-13,00:44:48,Consola-Microsoft-ERM031,529.03
2026-03-02,05:33:36,Monitor-Razer-RLS710,23.95
2026-04-14,05:10:55,Laptop-Samsung-ZKK311,529.03
2026-02-26,12:44:00,Rato-Alienware-EIK660,836.47
2026-01-05,04:36:45,Rato-Samsung-QCV545,814.51
2026-04-06,12:23:16,Coluna-Dell-PHT828,869.41
2026-10-06,22:21:48,Headphones-Xiaomi-URE233,1.99
2026-10-11,05:46:56,Impressora-Alienware-ZXF851,232.57
2026-07-11,23:24:28,Motherboard-Razer-JBL430,111.79
2026-06-27,00:55:51,Processador-Apple-LDV629,56.89
2026-10-07,01:35:12,Headphones-Amazon-JPW150,23.95
