Data,Hora,Produto,Preco
2026-11-14,20:09:36,TV-Acer-ZRM461,12.97
2026-04-18,03:11:50,DiscoSSD-Razer-EKB778,496.09
2026-02-20,17:05:45,Smartphone-Razer-DKU308,276.49
2026-08-11,02:35:38,Router-Nvidia-SKC502,485.11
2026-06-10,16:08:31,Carregador-Apple-XRN541,880.39
2026-07-18,00:15:00,Drone-Intel-RGH516,616.87
2026-04-28,20:01:34,Smartphone-Corsair-BDG741,1.99
2026-09-11,23:27:24,Laptop-Motorola-VEF192,67.87
2026-08-26,19:38:00,Projetor-Apple-KXW568,243.55
2026-01-13,06:09:56,MemoriaRAM-Intel-RUR856,34.93
2026-04-12,10:32:40,TV-MSI-QML523,737.65
2026-03-14,01:40:36,Drone-Lenovo-TCB785,243.55
2026-05-25,12:26:36,Headphones-Nvidia-CVQ339,210.61
2026-11-18,07:27:12,Teclado-Motorola-OWI889,56.89
2026-12-22,20:40:48,Carregador-Razer-DOR372,507.07
2026-05-18,13:43:21,Laptop-Microsoft-QWG187,34.93
2026-04-25,16:46:28,Headphones-Nokia-EEK567,507.07
2026-10-06,15:10:39,Drone-Razer-XAW802,298.45
2026-08-20,16:51:48,DiscoSSD-HP-FQJ428,320.41
2026-06-03,08:42:51,TV-Microsoft-TWG649,23.95
2026-02-10,03:05:30,Smartphone-Dell-GSG892,67.87
2026-07-17,12:46:08,Smartphone-Sony-ZZU292,232.57
2026-05-28,20:03:40,CaboUSB-Razer-UKW760,550.99
2026-03-15,09:48:06,Drone-Corsair-FYA410,34.93
2026-01-18,04:11:12,TV-Dell-ISX175,144.73
2026-02-16,15:35:40,Smartphone-Google-YVB942,133.75
2026-11-09,19:53:42,Drone-LG-LXG844,23.95
2026-12-28,11:04:34,Monitor-Corsair-HPY269,748.63
2026-11-15,01:11:48,Drone-Gigabyte-IBC871,45.91
2026-01-16,00:45:00,Tablet-Motorola-VHW485,309.43
2026-08-26,23:03:54,Camera-Amazon-VGC991,638.83
2026-07-15,05:37:58,Impressora-Apple-MVQ963,210.61
2026-08-02,21:56:54,Teclado-Asus-UJK397,682.75
2026-01-06,10:19:28,Smartwatch-Amazon-ZAA230,133.75
2026-05-26,06:31:40,Camera-Microsoft-DIT988,144.73
2026-05-17,11:12:05,CaboUSB-Lenovo-PND730,485.11
2026-04-05,13:52:55,Laptop-Acer-SFF534,1.99
2026-02-28,07:01:40,Microfone-Dell-FID502,232.57
2026-11-23,22:37:59,Camera-Dell-RKU437,122.77
2026-11-20,06:25:05,Processador-Huawei-DHD910,529.03
2026-04-15,04:53:56,Gamepad-Huawei-HCL684,100.81
2026-08-10,05:33:59,Headphones-Alienware-SDA099,34.93
2026-01-23,06:58:20,Motherboard-Alienware-CAP609,34.93
2026-03-13,22:21:44,Gamepad-Microsoft-TBT989,100.81
2026-01-05,03:07:02,Camera-Amazon-ZDR681,331.39
2026-02-19,00:14:07,Monitor-Logitech-DAT012,133.75
2026-05-09,06:31:15,Impressora-Microsoft-UZD334,737.65
2026-01-16,02:23:56,Headphones-AMD-AIA881,276.49
2026-09-20,19:01:00,Laptop-Google-QDR231,78.85
2026-09-16,23:20:12,Projetor-Razer-TNA952,34.93
2026-11-23,06:28:57,Carregador-Huawei-OSS026,67.87
2026-10-05,00:43:43,MemoriaRAM-Acer-JGU565,276.49
2026-08-21,20:05:00,Monitor-Acer-UCT914,638.83
2026-06-25,03:51:58,Processador-Razer-GCX777,583.93
2026-06-16,14:41:42,Tablet-HP-KXO596,463.15
2026-10-25,05:54:50,Tablet-Corsair-ISL428,265.51
2026-06-17,23:47:28,TV-LG-WHH354,144.73
2026-07-25,23:22:40,MemoriaRAM-Dell-CZE951,232.57
2026-05-27,06:50:18,Motherboard-Samsung-WKJ117,386.29
2026-07-21,18:23:36,Gamepad-Corsair-PIC075,561.97
2026-08-20,21:30:00,PlacaGrafica-Apple-LHN415,496.09
2026-11-10,15:03:54,Router-MSI-DFP539,529.03
2026-07-04,06:50:00,Gamepad-Sony-YXI943,254.53
2026-06-25,23:41:56,Rato-Nvidia-OWJ531,276.49
2026-06-19,19:53:14,CaboUSB-Samsung-LCP667,265.51
2026-06-19,19:18:27,Projetor-Microsoft-UTG121,34.93
2026-01-04,16:45:40,TV-Huawei-DBJ522,408.25
2026-03-25,01:58:15,Coluna-Google-PBL186,1.99
2026-06-07,08:08:06,Smartphone-Corsair-LFB117,353.35
2026-11-27,18:03:15,PlacaGrafica-HP-KLP698,177.67
2026-02-07,17:13:09,Camera-Corsair-WCH491,34.93
2026-09-20,12:20:09,Tablet-AMD-WLA412,441.19
2026-09-15,16:17:52,Laptop-Apple-GIX598,408.25
2026-09-15,06:28:09,Processador-Samsung-NAU426,34.93
2026-09-13,10:58:20,Tablet-Huawei-NGF162,386.29
2026-06-25,03:09:22,Smartwatch-Motorola-VLZ150,408.25
2026-04-09,07:20:40,Smartphone-Nokia-GSS266,605.89
2026-02-22,16:38:24,Processador-Motorola-RLX029,561.97
2026-03-19,09:42:03,Monitor-LG-XMG314,825.49
2026-12-13,11:50:39,Gamepad-Alienware-IES433,78.85
2026-06-10,18:16:45,Monitor-Microsoft-PWW765,34.93
2026-08-19,14:55:17,Teclado-Nokia-MZJ553,561.97
2026-07-04,14:15:25,PlacaGrafica-HP-HFI060,265.51
2026-12-24,10:05:40,Tablet-HP-RHO147,715.69
2026-05-18,02:38:45,Tablet-AMD-CEA391,232.57
2026-05-08,07:20:02,Laptop-Dell-ECR540,12.97
2026-02-24,12:46:20,Microfone-Alienware-ZBR664,364.33
2026-06-30,14:32:05,Projetor-Huawei-IIR535,12.97
2026-03-02,22:06:40,MemoriaRAM-Sony-SRI075,342.37
2026-10-18,05:24:40,Processador-Xiaomi-GCA476,144.73
2026-10-01,21:15:33,Teclado-MSI-PWU338,331.39
2026-04-08,04:30:32,Processador-Xiaomi-DVR887,232.57
2026-11-11,14:48:19,Impressora-MSI-LVT300,12.97
2026-06-20,16:50:50,Tablet-Google-GGS127,155.71
2026-06-15,19:56:15,Smartwatch-Razer-VEN095,990.19
2026-09-13,18:32:24,Microfone-Asus-VYI042,529.03
2026-02-27,19:59:16,Motherboard-Alienware-HCC814,243.55
2026-11-15,07:35:00,TV-HP-IKV123,682.75
2026-04-17,13:00:00,CaboUSB-Corsair-HMR143,605.89
2026-05-11,00:57:34,CaboUSB-Alienware-IMH282,660.79
2026-02-04,19:21:33,Laptop-MSI-HVH560,45.91
2026-07-18,11:58:02,Projetor-Motorola-JTG334,199.63
2026-06-04,08:19:15,DiscoSSD-Huawei-FGI588,34.93
2026-12-19,01:04:48,Headphones-Xiaomi-KZZ265,243.55
2026-08-18,13:20:42,Projetor-Microsoft-LXD607,89.83
2026-08-11,16:49:30,Teclado-Alienware-CFQ366,649.81
2026-01-17,14:40:42,Drone-Huawei-ZLM079,529.03
2026-11-02,02:59:46,Monitor-Corsair-UGM454,518.05
2026-07-06,07:23:25,Coluna-Apple-MMM843,23.95
2026-02-06,05:42:36,PlacaGrafica-Google-GYW373,166.69
2026-01-03,17:53:47,Headphones-Microsoft-PVW244,221.59
2026-08-16,20:47:12,Microfone-Asus-MUE881,122.77
2026-02-24,19:05:30,Tablet-Lenovo-JQH802,133.75
2026-04-09,09:24:21,Teclado-Corsair-XUE464,682.75
2026-07-02,03:06:16,Impressora-Huawei-LZE595,946.27
2026-06-27,05:53:28,TV-AMD-TPW515,12.97
2026-10-11,00:05:28,Monitor-Xiaomi-HIO835,199.63
2026-05-18,20:06:08,Consola-AMD-XGR421,397.27
2026-04-17,21:07:25,Coluna-Microsoft-NJK514,583.93
2026-07-20,05:22:46,MemoriaRAM-Apple-WAL026,232.57
2026-09-04,03:21:36,Gamepad-Asus-UGW787,122.77
2026-05-24,01:05:24,Gamepad-Nokia-JHM899,254.53
2026-02-07,15:16:58,Drone-LG-EYY065,166.69
2026-02-01,06:47:25,PlacaGrafica-Motorola-QAI031,199.63
2026-08-23,07:33:24,Impressora-Razer-FVG241,177.67
2026-06-17,09:03:45,DiscoSSD-Intel-CUA010,441.19
2026-08-13,10:18:28,Router-Dell-WMP872,155.71
2026-02-11,15:44:18,Smartwatch-Nokia-CFH709,507.07
2026-08-21,10:06:06,Coluna-HP-KNW198,89.83
2026-03-15,00:22:48,Gamepad-Nokia-KXC402,111.79
2026-07-11,01:12:20,TV-AMD-GRN231,12.97
2026-05-22,15:02:53,Headphones-LG-UOX041,243.55
2026-09-14,22:39:08,Teclado-Nokia-SUI418,759.61
2026-04-05,20:35:12,Coluna-Amazon-UBY467,100.81
2026-05-04,00:16:36,CaboUSB-Intel-XXD830,45.91
2026-03-15,18:23:21,Monitor-Corsair-EOF712,12.97
2026-03-13,03:36:00,Laptop-Logitech-CDH807,463.15
2026-10-14,11:28:17,Processador-Gigabyte-XTM124,122.77
2026-04-09,08:10:35,Gamepad-Dell-PJW005,78.85
2026-04-08,11:07:30,Smartwatch-Razer-UPZ216,430.21
2026-06-09,17:22:48,Gamepad-Asus-HHX215,210.61
2026-11-03,21:38:56,Impressora-Amazon-YPC360,199.63
2026-02-26,09:44:06,Tablet-Huawei-SQP282,682.75
2026-10-11,21:34:48,Projetor-Motorola-KIN526,496.09
2026-02-19,08:56:36,Gamepad-MSI-PEJ087,144.73
2026-06-01,13:09:00,Tablet-Nokia-JYT743,23.95
2026-01-18,07:53:49,MemoriaRAM-Nokia-QDT000,67.87
2026-03-26,03:33:15,Gamepad-Nokia-FLR774,254.53
2026-02-02,17:23:40,Camera-Razer-PYT193,671.77
2026-06-24,21:29:45,Router-Gigabyte-YJT891,56.89
2026-07-11,16:54:44,MemoriaRAM-Motorola-KFI884,529.03
2026-10-28,21:05:51,Drone-HP-DJZ190,496.09
2026-11-22,15:22:25,DiscoSSD-Motorola-IWO353,331.39
2026-12-09,12:26:21,MemoriaRAM-Gigabyte-GMP295,177.67
2026-08-19,00:24:26,Drone-Amazon-MCU763,243.55
2026-10-07,17:37:57,Smartwatch-Apple-BQX110,265.51
2026-02-02,02:46:24,Laptop-Acer-CTZ458,100.81
2026-05-23,23:36:50,Gamepad-MSI-ZQQ663,463.15
2026-08-02,21:48:00,Laptop-Logitech-AOE540,935.29
2026-11-05,06:26:12,Projetor-Motorola-LTG476,243.55
2026-03-13,08:09:00,Processador-Gigabyte-EPX907,496.09
2026-01-08,05:53:20,Laptop-Acer-MCI453,430.21
2026-02-22,12:32:29,Coluna-Acer-YMB703,122.77
2026-10-05,18:52:48,Drone-Acer-LDX997,188.65
2026-10-22,01:54:48,Microfone-Xiaomi-GGW887,56.89
2026-06-01,06:49:00,MemoriaRAM-Motorola-XVH478,243.55
2026-02-22,16:06:00,Teclado-Razer-RMX983,188.65
2026-07-05,12:50:00,Rato-Motorola-XVB422,133.75
2026-12-27,04:24:07,Tablet-Nokia-SUE602,67.87
2026-04-23,21:48:12,Microfone-AMD-BCV967,496.09
2026-02-13,09:45:44,Microfone-LG-VLP307,309.43
2026-05-20,22:10:48,Processador-Huawei-DKX204,23.95
2026-01-26,12:26:30,Projetor-MSI-LQI894,144.73
2026-03-09,12:00:02,Laptop-MSI-VWC114,34.93
2026-09-04,03:24:18,Drone-Gigabyte-UOA073,210.61
2026-11-26,07:40:00,Rato-Dell-DZQ464,638.83
2026-04-26,05:28:00,Rato-HP-KCS876,474.13
2026-03-11,13:28:15,Motherboard-MSI-RWX385,122.77
2026-09-10,02:38:30,Coluna-MSI-BFJ152,474.13
2026-09-28,06:31:20,Router-HP-ICS058,419.23
2026-10-08,21:57:06,CaboUSB-Alienware-NLY194,441.19
2026-08-08,09:07:18,Impressora-Nvidia-XTN222,331.39
2026-09-09,02:15:15,Camera-Alienware-GTO976,78.85
2026-04-01,12:29:42,Teclado-MSI-KOH295,12.97
2026-04-09,20:56:06,Teclado-Samsung-NAP986,1.99
2026-04-12,11:55:00,Smartwatch-Alienware-TWY067,56.89
2026-12-17,21:51:21,MemoriaRAM-Motorola-CTB346,210.61
2026-11-09,16:11:55,Smartphone-AMD-XZZ750,880.39
2026-08-04,16:48:00,Camera-Logitech-XJD181,254.53
2026-07-13,00:52:44,Carregador-MSI-PWC328,276.49
2026-11-04,18:09:20,Headphones-Samsung-VKS602,210.61
2026-09-08,00:09:10,Monitor-Sony-CDB151,298.45
2026-11-01,00:23:54,Tablet-Google-NKZ573,770.59
2026-01-13,21:02:00,Projetor-Logitech-LUL443,23.95
2026-07-16,06:19:22,Processador-Asus-ORP252,144.73
2026-04-26,09:48:42,Camera-Asus-SKB540,375.31
2026-03-12,16:21:30,Microfone-Nokia-OBM011,342.37
2026-05-04,02:40:00,Impressora-Logitech-WYS252,67.87
2026-01-27,08:52:54,Drone-Lenovo-YSW270,276.49
2026-04-22,06:15:24,Tablet-AMD-FYR321,287.47
2026-05-05,12:22:40,Gamepad-Alienware-KQC891,166.69
2026-07-18,16:19:33,Gamepad-Motorola-VAV117,397.27
2026-07-23,09:11:08,Camera-Lenovo-JJT233,276.49
2026-03-24,16:26:53,Coluna-Xiaomi-ZVC423,1.99
2026-07-07,19:18:48,Headphones-Gigabyte-KZN843,298.45
2026-09-01,17:06:52,TV-Acer-VQU121,23.95
2026-01-06,12:33:36,Drone-Samsung-EZE238,166.69
2026-04-25,04:50:10,DiscoSSD-Intel-FMR413,100.81
2026-08-01,08:21:12,Consola-AMD-NMI599,67.87
2026-09-05,08:22:19,Teclado-Apple-RSW378,23.95
2026-09-14,07:19:36,TV-MSI-LXU006,770.59
2026-10-13,22:17:30,Gamepad-Acer-GRL750,45.91
2026-03-03,22:27:21,Microfone-AMD-EAO403,67.87
2026-02-26,06:00:32,Headphones-Lenovo-FEM114,12.97
2026-10-21,10:39:55,Carregador-Microsoft-ABC152,78.85
2026-08-02,01:38:42,Projetor-LG-VXK066,34.93
2026-08-13,02:53:15,Motherboard-LG-HJQ166,463.15
2026-06-04,03:38:18,Monitor-Asus-SMT531,682.75
2026-08-16,08:12:40,Headphones-MSI-PMF073,12.97
2026-04-26,01:41:40,Tablet-Huawei-PJP818,78.85
2026-03-21,16:02:20,Processador-Samsung-LUZ861,243.55
2026-10-09,15:43:08,Consola-Lenovo-BGF448,133.75
2026-09-01,20:50:54,Monitor-AMD-WFM841,23.95
2026-05-08,16:30:47,Gamepad-Acer-WGC138,166.69
2026-10-17,02:39:08,Smartwatch-Samsung-CYB552,177.67
2026-01-04,04:16:12,MemoriaRAM-Logitech-VTQ454,649.81
2026-02-08,08:13:50,Processador-Asus-WCJ127,441.19
2026-03-14,21:40:35,Smartwatch-Gigabyte-SEL781,737.65
2026-08-06,01:14:00,Impressora-Razer-RLH159,309.43
2026-03-01,12:49:54,Headphones-Razer-IYO315,34.93
2026-04-07,16:28:12,Laptop-AMD-MPO261,419.23
2026-10-17,19:16:15,Router-Logitech-DYG394,12.97
2026-06-27,19:59:37,Router-Corsair-MNF082,836.47
2026-02-18,13:42:34,PlacaGrafica-Acer-CDF182,309.43
2026-11-19,15:45:15,CaboUSB-Lenovo-QYH844,1.99
2026-08-03,22:19:18,TV-Sony-AVQ114,1.99
2026-10-05,15:28:30,Smartphone-MSI-EJL570,342.37
2026-12-06,07:21:15,Impressora-Samsung-UWX290,56.89
2026-03-06,20:33:36,Drone-HP-KYL249,1.99
2026-01-02,01:54:35,TV-Apple-KRZ825,12.97
2026-01-17,02:35:36,Processador-Xiaomi-IGZ226,67.87
2026-11-05,00:03:24,Consola-Intel-BYC982,243.55
2026-09-01,07:49:12,DiscoSSD-Google-PXD754,605.89
2026-12-23,04:46:48,Gamepad-AMD-XFV575,100.81
2026-01-24,18:45:51,Laptop-Logitech-SQN967,309.43
2026-02-22,16:10:13,MemoriaRAM-Razer-OZK910,485.11
2026-04-18,08:39:56,TV-Intel-LES619,56.89
2026-12-14,16:27:54,Tablet-Dell-QZP341,265.51
2026-04-23,01:24:30,CaboUSB-AMD-DZY429,474.13
2026-01-05,11:17:59,Monitor-Google-RDC666,265.51
2026-06-11,21:56:02,Gamepad-Gigabyte-SPX260,210.61
2026-07-15,00:38:00,Tablet-Huawei-PQO329,572.95
2026-07-02,01:49:00,Motherboard-Nvidia-LPQ829,627.85
2026-05-27,10:48:56,Impressora-Gigabyte-QSN986,100.81
2026-01-02,13:14:36,Microfone-Alienware-TBX672,56.89
2026-03-24,15:54:22,Router-Acer-QTP135,298.45
2026-05-14,05:58:58,Smartphone-MSI-DXT024,397.27
2026-06-25,04:36:00,Projetor-Google-FEW500,78.85
2026-09-16,09:05:41,Teclado-Motorola-MSF982,243.55
2026-10-28,03:50:15,PlacaGrafica-Alienware-OOO828,1.99
2026-12-26,07:34:30,Monitor-MSI-XNQ413,111.79
2026-01-26,15:46:00,Headphones-Intel-FKP089,199.63
2026-04-23,06:37:55,CaboUSB-Amazon-HOK729,155.71
2026-05-04,20:30:10,Smartphone-Nokia-PQI808,1.99
2026-12-03,03:24:00,Coluna-AMD-UAI933,386.29
2026-12-03,20:27:30,Projetor-Dell-RWK324,232.57
2026-11-12,07:50:54,Smartphone-Amazon-SHO505,56.89
2026-01-28,12:59:12,Gamepad-Huawei-SNZ291,89.83
2026-04-09,20:49:33,PlacaGrafica-Gigabyte-YCM215,518.05
2026-05-21,02:08:48,Projetor-LG-PID586,737.65
2026-04-17,02:15:10,Projetor-Lenovo-FXT294,221.59
2026-11-03,01:32:16,Processador-AMD-EIV957,759.61
2026-09-17,15:43:26,Carregador-LG-YVY226,243.55
2026-09-07,05:01:15,Gamepad-Corsair-MTH328,133.75
2026-10-21,16:18:24,Smartphone-Nvidia-CAI869,177.67
2026-01-07,20:57:18,Smartphone-Microsoft-RTE181,540.01
2026-08-03,13:05:00,Projetor-Huawei-UFO395,177.67
2026-07-09,11:15:18,Headphones-Asus-FOK640,232.57
2026-08-21,00:18:13,Consola-Huawei-BHC738,221.59
2026-10-20,14:32:57,Projetor-Sony-WDX069,122.77
2026-01-14,17:37:30,Drone-Huawei-IER649,177.67
2026-02-25,03:42:03,Projetor-Dell-LNS515,111.79
2026-03-23,22:32:07,Consola-Asus-QZD876,12.97
2026-07-12,15:52:16,Drone-HP-TOZ168,825.49
2026-03-13,15:09:41,Router-Acer-RFB586,155.71
2026-02-03,04:00:00,Motherboard-Amazon-SWI847,320.41
2026-05-15,08:41:22,TV-Logitech-XSF514,408.25
2026-02-05,06:30:00,Consola-MSI-EFY713,397.27
2026-06-09,06:03:22,TV-Alienware-XWB997,474.13
2026-09-12,18:03:45,Consola-Nokia-SUD576,188.65
2026-08-22,08:52:04,Monitor-Motorola-IKT454,605.89
2026-08-10,09:52:48,Smartphone-MSI-PJN197,100.81
2026-04-13,12:21:51,Rato-Dell-UNE940,78.85
2026-11-18,17:35:50,Carregador-Razer-KZH328,56.89
2026-04-20,15:48:24,Smartwatch-Nvidia-LOJ733,452.17
2026-10-24,02:36:48,Laptop-Huawei-MGV274,463.15
2026-03-14,03:52:12,Microfone-Lenovo-PLU910,287.47
2026-10-22,21:50:40,Monitor-MSI-WYB018,133.75
2026-12-11,11:06:50,Smartphone-Huawei-HKH842,1.99
2026-11-16,20:53:12,Smartwatch-AMD-QHJ435,375.31
2026-03-04,23:32:00,Smartwatch-Alienware-LFZ293,386.29
2026-09-12,11:56:45,Processador-AMD-HDS377,111.79
2026-01-22,23:40:20,Laptop-Huawei-FQS616,1.99
2026-11-21,14:14:08,PlacaGrafica-Intel-BUE458,232.57
2026-01-12,08:46:06,TV-Acer-ZRY025,122.77
2026-05-28,13:24:36,MemoriaRAM-Nvidia-QLX477,23.95
2026-07-10,08:19:34,DiscoSSD-HP-DHJ600,89.83
2026-09-19,13:04:40,Laptop-Razer-HPS987,89.83
2026-08-22,09:04:16,Projetor-Alienware-LOL619,34.93
2026-04-26,00:54:50,Tablet-Huawei-FNK024,298.45
2026-10-01,09:40:39,Headphones-Motorola-NXD888,386.29
2026-04-27,14:56:15,Consola-Sony-VSM342,199.63
2026-01-21,09:47:52,Processador-Nokia-HOF969,12.97
2026-02-17,20:16:30,Teclado-Corsair-ETY032,419.23
2026-01-04,00:46:18,CaboUSB-MSI-WYC436,243.55
2026-04-12,12:12:00,Camera-Huawei-JMM306,199.63
2026-07-11,04:47:06,Smartwatch-Nvidia-BDQ984,89.83
2026-05-26,09:52:00,MemoriaRAM-Xiaomi-DIB943,199.63
2026-09-05,17:47:16,Microfone-Microsoft-UWO599,45.91
2026-07-09,18:51:32,Processador-Motorola-RIU804,155.71
2026-11-25,08:31:12,PlacaGrafica-Asus-ITG834,78.85
2026-08-16,07:53:06,Laptop-Google-SFM787,78.85
2026-03-17,17:33:04,Consola-Google-QEU644,45.91
2026-08-02,22:48:08,Laptop-AMD-JCC298,89.83
2026-12-12,08:14:06,Processador-Corsair-FMV689,23.95
2026-03-22,03:10:48,Router-Nokia-VLX178,243.55
2026-01-09,03:41:24,Projetor-Google-KHH475,89.83
2026-02-14,04:26:57,Camera-Microsoft-GVU915,111.79
2026-11-13,00:26:55,Rato-Dell-CTQ225,298.45
2026-03-23,14:59:22,DiscoSSD-Corsair-VKL550,78.85
2026-02-23,02:57:37,Projetor-Google-LLU767,12.97
2026-01-13,19:50:02,TV-Corsair-FIK042,540.01
2026-10-05,21:14:35,Microfone-Apple-XQL433,100.81
2026-06-02,12:07:42,MemoriaRAM-Nokia-RZC821,583.93
2026-06-28,19:06:07,Impressora-LG-PVE167,397.27
2026-08-24,05:19:15,Processador-LG-HUV372,594.91
2026-02-22,18:47:10,Laptop-Logitech-RXX061,34.93
2026-10-28,23:54:26,CaboUSB-Intel-QEK066,34.93
2026-01-03,13:03:36,Processador-Nvidia-TYI728,144.73
2026-05-12,21:43:00,Smartwatch-Motorola-MEQ040,320.41
2026-12-31,22:48:20,Monitor-Alienware-IUE493,638.83
2026-05-05,03:25:30,TV-Alienware-KDH724,45.91
2026-10-18,15:38:30,Camera-Asus-UNL576,23.95
2026-05-03,08:00:12,Gamepad-Google-UJG911,232.57
2026-08-06,20:55:12,Monitor-Razer-UAR103,12.97
2026-03-01,09:41:06,MemoriaRAM-Gigabyte-DOL443,199.63
2026-08-20,06:46:20,Camera-Intel-LGW877,430.21
2026-11-15,18:59:08,Monitor-Lenovo-RHY595,23.95
2026-06-08,09:51:03,Projetor-Sony-NXQ396,649.81
2026-10-19,19:25:30,Headphones-Alienware-RXD893,177.67
2026-02-08,15:24:03,Headphones-LG-ULU696,507.07
2026-11-24,05:41:20,Router-Motorola-XCT616,78.85
2026-02-08,12:37:28,Gamepad-Alienware-BML533,188.65
2026-11-27,05:41:03,Drone-Intel-LXW480,122.77
2026-04-05,01:08:40,Camera-Razer-VPQ984,935.29
2026-01-14,00:28:03,Tablet-Nvidia-LGQ766,287.47
2026-12-21,10:53:36,Carregador-Lenovo-NNA890,166.69
2026-05-23,15:11:42,Tablet-HP-HDO429,166.69
2026-03-09,00:25:34,Processador-Lenovo-CPV023,463.15
2026-01-31,09:49:48,PlacaGrafica-LG-MPM000,210.61
2026-06-04,16:47:12,Motherboard-Nvidia-RET418,375.31
2026-09-24,05:04:38,Monitor-Xiaomi-XNF690,704.71
2026-08-18,02:18:20,Impressora-Lenovo-JNL152,254.53
2026-12-19,19:59:56,Smartwatch-Nokia-XCI655,485.11
2026-06-10,10:50:24,PlacaGrafica-Samsung-YRG900,133.75
2026-09-19,12:40:14,MemoriaRAM-Amazon-VAL835,122.77
2026-03-28,09:29:36,Projetor-Sony-COF531,144.73
2026-05-26,19:22:00,Processador-Nokia-WCC478,770.59
2026-10-24,15:36:54,Monitor-Nokia-SXA618,946.27
2026-01-22,01:55:22,Camera-Amazon-XDJ648,957.25
2026-03-11,04:55:12,Motherboard-Alienware-PRN342,23.95
2026-08-22,06:29:40,MemoriaRAM-Microsoft-OGF862,12.97
2026-09-26,14:39:04,Tablet-AMD-SRZ046,1.99
2026-11-21,02:32:59,Drone-AMD-HTQ766,1.99
2026-04-01,16:56:40,Tablet-Lenovo-MTK724,166.69
2026-12-17,07:41:04,Router-AMD-HIM056,177.67
2026-12-26,17:22:30,Processador-Xiaomi-ICJ915,221.59
2026-05-18,19:55:40,Coluna-Corsair-MVA489,518.05
2026-09-12,07:08:20,Carregador-Intel-FTD777,78.85
2026-05-22,16:05:15,MemoriaRAM-Lenovo-IUQ072,23.95
2026-05-07,04:13:12,Teclado-MSI-QBP617,177.67
2026-08-09,11:01:50,MemoriaRAM-Intel-LWX266,67.87
2026-04-01,16:12:19,Camera-Corsair-EFR760,221.59
2026-07-07,17:41:00,Drone-Gigabyte-YXZ364,507.07
2026-03-08,06:29:50,Coluna-Samsung-VRK589,254.53
2026-06-20,11:50:04,Smartphone-Corsair-PDY219,34.93
2026-01-12,03:44:12,Processador-Corsair-VXP314,309.43
2026-06-12,16:39:40,CaboUSB-Nokia-YDW449,913.33
2026-06-24,22:34:42,Tablet-Huawei-ERT383,463.15
2026-02-03,12:24:54,DiscoSSD-HP-BBI347,155.71
2026-09-12,04:43:06,Projetor-Nokia-URU617,166.69
2026-09-26,19:35:28,Projetor-Nvidia-IVN300,100.81
2026-03-28,03:43:06,Smartwatch-HP-ENA782,166.69
2026-09-28,15:02:20,Impressora-Razer-WCX248,155.71
