Data,Hora,Produto,Preco
2026-06-27,20:35:15,Monitor-HP-OBQ443,430.21
2026-10-05,23:44:16,Smartphone-Asus-WKT262,111.79
2026-03-09,11:13:12,Projetor-LG-PDZ213,78.85
2026-04-10,16:28:45,Smartwatch-Amazon-ZHN605,111.79
2026-12-26,04:36:16,Drone-Apple-ZKP569,122.77
2026-09-25,05:17:18,Drone-Alienware-FWO324,496.09
2026-07-07,13:47:20,Camera-Amazon-ZVM655,232.57
2026-05-25,21:34:33,Tablet-Razer-UBF819,1.99
2026-05-10,03:25:30,Rato-Microsoft-UWT372,287.47
2026-03-22,04:52:45,Consola-Xiaomi-PFM684,210.61
2026-01-05,13:57:59,DiscoSSD-Huawei-EMH387,133.75
2026-07-22,20:20:15,Motherboard-Dell-LSY342,638.83
2026-04-22,10:28:44,PlacaGrafica-Motorola-OMH034,177.67
2026-08-01,12:44:48,Router-Alienware-CCT382,375.31
2026-07-18,07:02:30,Consola-Nokia-EDN216,100.81
2026-08-10,02:09:06,Gamepad-Nokia-TCF685,518.05
2026-05-01,22:44:40,TV-Asus-QWO267,671.77
2026-08-12,21:41:42,TV-Lenovo-HQV271,155.71
2026-10-06,18:56:18,CaboUSB-Samsung-XFP115,331.39
2026-08-03,04:24:00,Coluna-Amazon-PAV376,89.83
2026-12-03,05:19:30,Drone-Intel-XEO932,386.29
2026-04-07,18:58:56,Headphones-Huawei-SYK977,177.67
2026-12-16,13:01:21,Impressora-Alienware-PAU397,155.71
2026-06-12,15:14:10,Router-Google-LAQ573,45.91
2026-06-25,04:09:20,Processador-Asus-SZY324,320.41
2026-02-10,20:47:15,Smartphone-Samsung-SRC803,12.97
2026-12-03,09:06:00,Laptop-Sony-NGB765,12.97
2026-01-07,23:37:30,Coluna-LG-OWC735,452.17
2026-05-02,03:38:00,Smartwatch-Nvidia-WUN858,265.51
2026-11-09,17:08:00,Tablet-Motorola-YNR057,715.69
2026-07-05,11:08:00,CaboUSB-Gigabyte-ITQ675,210.61
2026-06-07,10:53:50,Motherboard-HP-RSK068,627.85
2026-08-20,04:35:32,Projetor-Google-UWI110,605.89
2026-05-12,18:34:50,Monitor-Gigabyte-KHD463,946.27
2026-05-02,12:40:40,Processador-Gigabyte-KWM284,23.95
2026-07-16,07:59:15,Smartwatch-Microsoft-IDO382,1.99
2026-08-22,06:08:55,DiscoSSD-MSI-PLU219,122.77
2026-02-28,09:40:16,CaboUSB-Xiaomi-PIH192,254.53
2026-01-26,10:20:16,PlacaGrafica-Lenovo-KUE545,89.83
2026-03-17,22:51:12,Processador-MSI-GWK087,583.93
2026-02-26,19:37:06,Monitor-LG-EKV603,122.77
2026-01-04,10:48:18,CaboUSB-Logitech-STY933,364.33
2026-08-26,10:06:09,Smartphone-Logitech-DSI986,397.27
2026-07-20,12:16:18,Teclado-Asus-DRR208,298.45
2026-09-27,13:05:40,DiscoSSD-Corsair-PWM046,155.71
2026-08-05,11:15:51,CaboUSB-Acer-SCQ787,572.95
2026-12-11,18:06:27,PlacaGrafica-Huawei-SZD774,847.45
2026-07-21,23:07:39,Headphones-Apple-PXC090,56.89
2026-09-02,16:11:33,Router-Corsair-XBK277,572.95
2026-08-18,19:51:12,Gamepad-Razer-FIT884,122.77
2026-08-03,06:10:52,Microfone-Logitech-GPG651,287.47
2026-11-18,11:36:00,Projetor-Logitech-IQK206,748.63
2026-10-08,03:36:04,PlacaGrafica-Corsair-LWE325,485.11
2026-10-21,01:41:58,Motherboard-Gigabyte-QUK242,111.79
2026-03-26,03:03:48,Headphones-Amazon-WAA491,1.99
2026-11-01,16:01:16,PlacaGrafica-Sony-ZUJ026,287.47
2026-04-22,04:54:57,Gamepad-AMD-EVY298,1.99
2026-10-10,18:45:00,PlacaGrafica-Google-QLG652,210.61
2026-09-18,03:23:40,TV-LG-ZBX915,78.85
2026-05-16,12:03:24,Carregador-Apple-PEE711,210.61
2026-07-08,07:55:40,Gamepad-Motorola-DGG908,155.71
2026-07-06,08:01:15,DiscoSSD-Google-RUQ958,188.65
2026-06-17,10:12:20,TV-Microsoft-RAB156,803.53
2026-11-25,17:20:24,Smartwatch-Sony-CDT166,155.71
2026-01-13,05:03:57,Laptop-MSI-WWO611,111.79
2026-11-19,03:57:10,Rato-Nvidia-JIA829,419.23
2026-05-28,18:10:28,Coluna-Lenovo-OXE861,12.97
2026-09-18,06:20:00,Router-Lenovo-RVM752,100.81
2026-08-05,07:04:36,Teclado-Amazon-SGI553,34.93
2026-05-21,03:08:00,Router-LG-NKI358,199.63
2026-01-26,23:43:20,Tablet-Lenovo-HMB268,23.95
2026-03-26,16:23:24,Microfone-Asus-FMQ826,100.81
2026-07-20,05:29:06,Coluna-Xiaomi-XUZ500,386.29
2026-10-15,12:48:40,MemoriaRAM-AMD-ARD348,221.59
2026-04-19,20:26:20,Projetor-Motorola-JNB610,979.21
2026-09-11,02:46:40,Motherboard-Nokia-DSK454,561.97
2026-04-04,17:31:55,Rato-MSI-XWT029,1.99
2026-03-05,21:57:00,Camera-Motorola-FLP116,1.99
2026-09-18,14:26:24,Impressora-Intel-FPQ227,485.11
2026-12-06,14:02:31,Gamepad-Motorola-MEP156,342.37
2026-06-24,10:43:48,Coluna-Acer-JEW602,408.25
2026-04-03,11:50:00,Smartwatch-Amazon-QIZ270,56.89
2026-12-21,21:30:48,Teclado-Lenovo-AAI063,56.89
2026-05-02,18:09:20,Consola-LG-ZPD083,232.57
2026-10-14,17:58:36,Laptop-Apple-NZG689,34.93
2026-11-06,11:28:12,Rato-Nokia-SMQ215,12.97
2026-01-03,18:46:30,Smartwatch-Samsung-PXD913,276.49
2026-11-02,02:54:35,Carregador-Apple-EVC516,605.89
2026-04-12,05:36:00,MemoriaRAM-Acer-TJC797,89.83
2026-03-13,10:19:20,CaboUSB-Microsoft-TVK919,133.75
2026-05-15,08:06:15,Headphones-Logitech-NSF147,1.99
2026-09-27,11:19:29,Consola-Razer-KPD685,441.19
2026-03-22,08:32:33,Smartphone-Gigabyte-WNU619,45.91
2026-08-06,06:05:10,Camera-Nvidia-NHR201,792.55
2026-03-07,17:38:53,Laptop-MSI-NXR678,858.43
2026-06-07,05:06:12,Smartwatch-Nvidia-ZXE504,23.95
2026-06-07,06:40:09,Laptop-Intel-QEH196,45.91
2026-10-24,18:12:52,DiscoSSD-Alienware-PTE086,605.89
2026-05-09,10:04:04,Camera-AMD-ZWC665,243.55
2026-09-19,08:13:22,Camera-Logitech-HHO671,67.87
2026-03-09,11:03:40,Motherboard-Huawei-DVE933,122.77
2026-04-19,15:19:47,Drone-Logitech-UTD903,430.21
2026-08-05,23:56:24,Headphones-Huawei-KME895,1.99
2026-11-23,08:43:08,Rato-Apple-PZS290,100.81
2026-03-11,18:42:09,Tablet-Apple-JCM564,111.79
2026-09-28,02:43:22,Carregador-Alienware-WUL430,100.81
2026-03-04,19:28:30,Laptop-Dell-ZWN891,1.99
2026-05-22,19:19:55,Gamepad-Motorola-SPP354,364.33
2026-05-05,21:40:45,Teclado-Huawei-XYX762,34.93
2026-07-21,05:24:59,Camera-Motorola-LWB561,100.81
2026-08-03,08:48:00,Consola-MSI-KMX422,408.25
2026-01-14,10:42:30,Smartphone-Samsung-NRH512,67.87
2026-11-05,10:37:15,Smartwatch-Razer-RLQ730,1.99
2026-02-07,09:00:48,Headphones-Amazon-VXK394,23.95
2026-10-06,19:57:00,Microfone-Intel-OJV065,847.45
2026-09-27,08:07:42,DiscoSSD-Sony-XZA535,12.97
2026-12-15,04:13:40,Microfone-Dell-BGE345,144.73
2026-11-16,09:51:36,PlacaGrafica-Motorola-UKJ691,23.95
2026-02-27,21:15:36,Drone-Asus-FRE737,781.57
2026-09-14,09:48:06,Gamepad-Microsoft-AAP628,693.73
2026-11-16,22:01:07,Router-Amazon-VOZ206,12.97
2026-03-19,13:28:29,Monitor-Lenovo-WJJ010,78.85
2026-04-14,10:19:38,Drone-AMD-PWC871,67.87
2026-09-13,06:21:36,Impressora-Razer-APS008,605.89
2026-09-13,19:48:42,Gamepad-AMD-YOY204,56.89
2026-01-09,16:23:24,Laptop-Amazon-RLV289,111.79
2026-03-04,20:57:00,Motherboard-Motorola-ADP690,122.77
2026-06-17,20:14:47,Laptop-Huawei-JFX388,847.45
2026-01-18,18:32:26,Coluna-Xiaomi-MJO076,540.01
2026-04-13,16:55:50,Drone-Alienware-CRM351,12.97
2026-12-21,09:02:57,DiscoSSD-Logitech-HDX072,474.13
2026-03-28,20:54:48,Rato-Asus-MRO510,594.91
2026-02-21,12:21:59,DiscoSSD-Acer-PPU134,265.51
2026-06-09,23:51:15,Headphones-Motorola-WOM369,34.93
2026-05-24,06:48:45,Headphones-Acer-LQC407,177.67
2026-11-05,12:19:20,Processador-Logitech-XHS183,309.43
2026-08-05,01:13:12,Smartwatch-Apple-AER025,254.53
2026-05-21,23:03:18,Tablet-Logitech-PPI086,748.63
2026-11-02,10:10:27,Projetor-Motorola-NQE899,430.21
2026-02-10,09:46:36,Smartphone-AMD-OZV704,397.27
2026-10-03,04:16:10,DiscoSSD-LG-DQY868,430.21
2026-05-14,17:42:21,Teclado-LG-SPK859,45.91
2026-12-15,17:19:37,Drone-Logitech-EKV620,166.69
2026-12-05,16:17:24,Carregador-Gigabyte-UYQ941,1.99
2026-01-07,15:37:25,Drone-MSI-FFU449,408.25
2026-10-21,22:15:00,Rato-Nokia-EKC995,298.45
2026-03-21,08:05:30,Consola-Asus-SMP374,67.87
2026-06-21,01:02:41,Smartphone-Motorola-JAH849,23.95
2026-04-02,15:21:42,Coluna-Corsair-WWC102,23.95
2026-05-24,05:34:42,Microfone-Samsung-EFE148,111.79
2026-02-10,12:02:10,Laptop-Nvidia-QXR733,210.61
2026-04-07,00:58:22,Motherboard-Apple-VDB934,89.83
2026-11-25,22:03:32,Teclado-Motorola-EQF447,353.35
2026-02-10,15:56:08,Smartwatch-Lenovo-MMJ724,166.69
2026-06-23,06:36:00,Carregador-Apple-LLY061,430.21
2026-12-18,16:53:35,Camera-Razer-FYU608,100.81
2026-08-07,23:18:08,Projetor-Lenovo-VRH739,605.89
2026-09-18,01:59:42,Router-Logitech-OBW011,56.89
2026-07-01,22:00:50,Coluna-Nvidia-PWQ389,496.09
2026-05-20,11:58:06,Gamepad-Google-TUU734,792.55
2026-03-18,03:46:10,Microfone-Nvidia-FHF141,100.81
2026-09-22,21:55:28,Consola-Xiaomi-VBS828,342.37
2026-06-07,16:42:00,PlacaGrafica-Apple-TXU079,67.87
2026-02-17,11:09:56,Tablet-Intel-FPY014,111.79
2026-03-09,22:25:52,Projetor-Gigabyte-PJF704,627.85
2026-08-15,14:48:06,Tablet-MSI-XZD548,89.83
2026-08-20,04:45:00,Motherboard-Dell-CIC778,166.69
2026-04-26,06:33:06,Headphones-Asus-SII434,594.91
2026-11-17,20:39:00,DiscoSSD-LG-HLS909,287.47
2026-07-11,01:28:39,Router-LG-GQT311,287.47
2026-01-14,09:37:45,CaboUSB-Samsung-IFL176,276.49
2026-03-09,15:24:44,Coluna-Alienware-NJA071,474.13
2026-08-15,12:04:36,Tablet-LG-CHQ282,507.07
2026-02-26,07:15:00,Monitor-Gigabyte-WCG042,594.91
2026-01-19,21:53:08,Laptop-Motorola-OOX010,342.37
2026-03-18,15:00:45,Tablet-Amazon-IKB774,12.97
2026-09-21,12:30:11,Motherboard-Motorola-OMB931,56.89
2026-03-09,13:13:18,Smartwatch-Apple-DGM523,23.95
2026-10-22,01:16:24,Camera-Razer-NCX119,320.41
2026-03-02,09:31:58,Teclado-Samsung-AOT453,133.75
2026-06-22,06:13:33,Smartphone-Sony-TGN244,188.65
2026-09-16,12:04:18,Microfone-HP-SZS304,561.97
2026-09-18,08:05:45,PlacaGrafica-Corsair-ZCJ971,1.99
2026-06-25,07:22:30,Smartphone-Microsoft-SJU974,144.73
2026-04-20,13:10:20,Laptop-Huawei-YMR555,342.37
2026-10-09,21:26:36,MemoriaRAM-Corsair-NVK813,122.77
2026-10-28,11:18:18,TV-Microsoft-SSQ187,320.41
2026-10-28,11:28:29,Impressora-MSI-GKW987,342.37
2026-10-21,07:09:39,Processador-Dell-GDX731,188.65
2026-06-19,01:45:48,MemoriaRAM-LG-YXT434,177.67
2026-07-17,00:43:57,Processador-Apple-RQQ722,847.45
2026-07-28,09:56:54,Motherboard-Apple-BZG603,34.93
2026-08-10,06:04:48,Tablet-Xiaomi-WLT575,199.63
2026-06-22,22:15:30,Laptop-Motorola-BWE818,78.85
2026-02-27,13:23:32,Drone-Motorola-UXZ701,155.71
2026-02-25,23:26:24,MemoriaRAM-Motorola-YJD110,155.71
2026-03-02,17:09:24,Motherboard-Xiaomi-DWI765,199.63
2026-05-08,10:36:31,Processador-Alienware-OAW719,770.59
2026-06-15,00:13:48,Teclado-Corsair-MXE577,221.59
2026-07-19,22:48:24,Projetor-HP-IGO215,122.77
2026-11-21,21:42:40,MemoriaRAM-Lenovo-FZB846,507.07
2026-12-07,02:14:24,TV-Sony-AER133,144.73
2026-02-02,09:00:45,PlacaGrafica-Gigabyte-BCN787,1.99
2026-10-28,10:20:40,Monitor-Acer-YPN833,210.61
2026-06-14,06:06:36,Teclado-Lenovo-XCS483,89.83
2026-10-23,23:04:58,Motherboard-Acer-ZZK222,56.89
2026-06-03,10:15:00,Microfone-Acer-GDD578,177.67
2026-07-28,11:48:34,Smartwatch-AMD-VME663,913.33
2026-09-08,18:46:50,Router-Gigabyte-YGA891,243.55
2026-02-23,15:35:30,Projetor-Intel-TYV429,320.41
2026-05-28,10:47:46,Coluna-Corsair-WBC769,199.63
2026-07-15,16:28:56,Consola-Intel-UWJ251,375.31
2026-12-02,01:42:10,DiscoSSD-Xiaomi-CRT881,199.63
2026-04-04,21:48:26,Drone-Gigabyte-MBQ137,254.53
2026-09-24,18:53:59,TV-MSI-EZQ933,56.89
2026-09-06,11:38:06,Processador-Nokia-WFK819,210.61
2026-11-14,22:33:20,Microfone-Microsoft-VAE723,671.77
2026-11-22,17:43:48,Camera-Nokia-WYP117,133.75
2026-11-24,18:33:35,CaboUSB-Asus-YCJ530,408.25
2026-09-14,20:33:52,Coluna-Huawei-ICQ537,89.83
2026-12-27,14:48:00,Rato-AMD-BIN794,924.31
2026-02-15,08:06:20,Drone-Samsung-WRF038,254.53
2026-06-12,14:05:46,Consola-Microsoft-GVC484,56.89
2026-12-16,23:33:39,Router-Logitech-SCI588,144.73
2026-03-14,11:18:40,Microfone-Sony-BOL523,441.19
2026-02-20,03:19:48,CaboUSB-Xiaomi-FOP144,496.09
2026-09-16,02:02:24,Motherboard-Apple-VJY815,133.75
2026-03-25,23:53:44,Carregador-Sony-KGA635,518.05
2026-06-04,09:51:07,Gamepad-Gigabyte-ISC806,188.65
2026-11-22,13:43:03,CaboUSB-Asus-MTQ855,364.33
2026-09-11,03:15:10,Carregador-Acer-WMZ017,276.49
2026-07-06,02:39:45,Router-Acer-RMT058,12.97
2026-10-16,10:53:34,Monitor-Huawei-OLG138,155.71
2026-12-12,13:18:06,Gamepad-Gigabyte-XQD961,166.69
2026-04-16,01:14:12,TV-Intel-YPB491,45.91
2026-05-12,18:01:52,DiscoSSD-MSI-WVI475,34.93
2026-12-03,17:36:36,Smartwatch-Asus-MCA572,287.47
2026-04-04,21:42:22,Carregador-MSI-LIR473,529.03
2026-05-03,19:59:23,Projetor-Corsair-LCI192,89.83
2026-08-07,02:36:09,Motherboard-Lenovo-KOT327,100.81
2026-11-05,10:16:39,Monitor-Nvidia-HPB567,67.87
2026-02-11,21:39:00,Router-Samsung-AHQ789,243.55
2026-01-04,12:53:36,Consola-Asus-VFT843,12.97
2026-02-25,14:57:26,Carregador-Gigabyte-WQX841,276.49
2026-10-08,09:42:17,Projetor-Xiaomi-WWB803,12.97
2026-10-05,08:59:36,Consola-Acer-LRH163,594.91
2026-03-22,16:53:04,Impressora-Nvidia-EIV831,210.61
2026-07-26,04:45:48,Router-HP-FEZ455,166.69
2026-09-09,08:33:36,Processador-Lenovo-VAW922,474.13
2026-04-27,18:22:12,Smartwatch-Amazon-SUE658,1.99
2026-10-18,07:51:27,Rato-Xiaomi-LZV719,320.41
2026-03-07,11:40:00,Teclado-Intel-XXX974,199.63
2026-10-14,23:24:40,Headphones-Intel-ETJ803,583.93
2026-06-09,15:47:24,Tablet-Acer-GFU414,979.21
2026-11-11,10:49:36,Coluna-Lenovo-VLI959,979.21
2026-09-20,06:12:48,Gamepad-AMD-JPQ713,210.61
2026-09-05,12:57:14,Microfone-Gigabyte-DCB268,155.71
2026-07-05,23:52:52,Motherboard-Alienware-LQZ875,441.19
2026-10-26,14:43:28,CaboUSB-Nokia-FUW122,23.95
2026-06-10,11:00:00,Tablet-Razer-BQP927,133.75
2026-05-25,20:49:53,Camera-HP-ZJL345,550.99
2026-06-12,23:43:32,Processador-Apple-EPR090,188.65
2026-07-02,00:25:52,Microfone-Google-WJS372,166.69
2026-11-08,15:17:08,CaboUSB-HP-JEN517,671.77
2026-04-17,16:05:24,Laptop-LG-PDF021,594.91
2026-07-14,15:18:39,Headphones-Lenovo-RUM341,463.15
2026-02-13,14:05:25,Smartphone-LG-XPT344,452.17
2026-02-19,08:50:33,Drone-Apple-RXC138,144.73
2026-03-03,06:26:47,Carregador-Huawei-WHY132,89.83
2026-02-02,12:33:45,Rato-Asus-TQR232,375.31
2026-10-22,13:54:30,Rato-Nvidia-SCD692,836.47
2026-07-07,01:24:18,Carregador-Sony-ZYU197,100.81
